주차장이름(pl_nm),일반-1일(전일)(pl_allday_pass_amt),계획주차면수(pl_num_space_planned),법정동코드(bemd_code),경도(logitude),위도(latitude)
긴고랑로33길 018-00 주차장,0,2.0,10100,127.088115,37.559904
긴고랑로33길 022-00 주차장,0,4.0,10100,127.088067,37.560025
긴고랑로33길 024-00 주차장,0,3.0,10100,127.088069,37.560169
긴고랑로33길 028-00 주차장,0,7.0,10100,127.088031,37.560319
긴고랑로33길 004-00 주차장,0,6.0,10100,127.088203,37.559297
긴고랑로33길 008-00 주차장,0,5.0,10100,127.088189,37.559419
긴고랑로35길 010-00 주차장,0,3.0,10100,127.088579,37.55934
긴고랑로35길 012-00 주차장,0,3.0,10100,127.088548,37.559427
긴고랑로35길 016-00 주차장,0,4.0,10100,127.088577,37.559547
긴고랑로35길 024-00 주차장,0,5.0,10100,127.08845,37.560003
드림빌 주차장,0,6.0,10100,127.088213,37.56006
긴고랑로35길 028-00 주차장,0,2.0,10100,127.088431,37.560089
긴고랑로35길 029-00 주차장,0,3.0,10100,127.088193,37.560177
긴고랑로35길 030-00 주차장,0,3.0,10100,127.088412,37.560206
긴고랑로35길 032-00 주차장,0,2.0,10100,127.088349,37.56031
동암아트빌 주차장,0,7.0,10100,127.088133,37.560477
긴고랑로35길 004-00 주차장,0,3.0,10100,127.088634,37.559105
긴고랑로35길 006-00 주차장,0,3.0,10100,127.089659,37.558323
긴고랑로35길 007-00 주차장,0,3.0,10100,127.08834,37.559306
긴고랑로36길 013-00 주차장,0,1.0,10100,127.089444,37.558425
긴고랑로36길 014-00 주차장,0,3.0,10100,127.089212,37.558348
긴고랑로36길 018-00 주차장,0,6.0,10100,127.089351,37.558214
긴고랑로36길 019-00 주차장,0,4.0,10100,127.089729,37.558232
현대레이나 주차장,0,7.0,10100,127.08955,37.55805
긴고랑로36길 023-00 주차장,0,2.0,10100,127.089839,37.55817
긴고랑로36길 024-00 주차장,0,4.0,10100,127.089711,37.557986
긴고랑로36길 025-00 주차장,0,2.0,10100,127.089926,37.558061
대성빌라 주차장,0,4.0,10100,127.09017,37.55827
긴고랑로36길 029-00 주차장,0,2.0,10100,127.090098,37.557967
세명더클래스 주차장,0,13.0,10100,127.089543,37.558639
긴고랑로36길 035-00 주차장,0,3.0,10100,127.090384,37.557802
긴고랑로36길 036-00 주차장,0,2.0,10100,127.090185,37.557643
동승아트빌 주차장,0,6.0,10100,127.090026,37.559741
긴고랑로37길 020-00 주차장,0,1.0,10100,127.090068,37.559893
긴고랑로37길 021-00 주차장,0,1.0,10100,127.089903,37.559787
긴고랑로37길 023-00 주차장,0,2.0,10100,127.089801,37.559814
긴고랑로37길 024-00 주차장,0,2.0,10100,127.08988,37.559956
긴고랑로37길 027-00 주차장,0,1.0,10100,127.089626,37.559874
긴고랑로37길 029-00 주차장,0,2.0,10100,127.089401,37.559957
긴고랑로37길 033-00 주차장,0,4.0,10100,127.089242,37.560024
긴고랑로37길 038-00 주차장,0,2.0,10100,127.089151,37.56022
우노빌 주차장,0,8.0,10100,127.09002,37.559425
구립희망샘어린이집 주차장,0,1.0,10100,127.090248,37.559302
라펠리즈 주차장,0,22.0,10100,127.090665,37.558579
긴고랑로38길 014-00 주차장,0,3.0,10100,127.090288,37.558383
긴고랑로38길 016-00 주차장,0,3.0,10100,127.090413,37.55827
긴고랑로38길 019-00 주차장,0,1.0,10100,127.090613,37.558375
긴고랑로38길 019-01 주차장,0,1.0,10100,127.090707,37.558296
긴고랑로38길 023-00 주차장,0,6.0,10100,127.090826,37.558226
선경시티빌 주차장,0,8.0,10100,127.090768,37.557924
미도빌라트 주차장,0,6.0,10100,127.09113,37.557985
목양교회 주차장,0,1.0,10100,127.09091,37.557893
서도빌라 주차장,0,5.0,10100,127.091178,37.558384
긴고랑로38길 003-36 주차장,0,5.0,10100,127.091441,37.558375
긴고랑로38길 003-06 주차장,0,3.0,10100,127.090362,37.558709
긴고랑로38길 008-00 주차장,0,4.0,10100,127.09005,37.558508
긴고랑로39길 019-00 주차장,0,5.0,10100,127.091132,37.559678
긴고랑로39길 019-04 주차장,0,1.0,10100,127.091159,37.559843
중곡동 다세대 주택 주차장,0,3.0,10100,127.090884,37.559925
긴고랑로39길 023-00 주차장,0,2.0,10100,127.091279,37.559817
긴고랑로39길 026-00 주차장,0,1.0,10100,127.091566,37.559862
긴고랑로39길 035-00 주차장,0,5.0,10100,127.09204,37.559883
긴고랑로39길 039-00 주차장,0,4.0,10100,127.092187,37.559858
긴고랑로39길 041-00 주차장,0,6.0,10100,127.092301,37.559807
긴고랑로39길 043-00 주차장,0,4.0,10100,127.092416,37.559747
긴고랑로39길 044-00 주차장,0,4.0,10100,127.092245,37.559611
긴고랑로39길 045-00 주차장,0,1.0,10100,127.092553,37.559689
드림빌 주차장,0,6.0,10100,127.092665,37.559621
긴고랑로39길 050-00 주차장,0,2.0,10100,127.092516,37.559501
긴고랑로39길 054-00 주차장,0,3.0,10100,127.092722,37.559411
크리스탈 빌딩 주차장,0,5.0,10100,127.089129,37.558038
새마을금고 주차장,0,4.0,10100,127.089475,37.557799
영화사로 017-04 주차장,0,4.0,10100,127.089746,37.557776
영화사로 017-05 주차장,0,3.0,10100,127.089597,37.557912
영화사로 021-01 주차장,0,2.0,10100,127.08987,37.55754
영화사로 009-00 주차장,0,3.0,10100,127.088779,37.558314
영화사로 009-05 주차장,0,2.0,10100,127.088872,37.558422
스프링빌 주차장,0,1.0,10100,127.089832,37.558356
영화사로1길 018-00 주차장,0,4.0,10100,127.089942,37.558423
공간행복 주차장,0,5.0,10100,127.089463,37.558016
영화사로3길 015-00 주차장,0,4.0,10100,127.09075,37.557677
로마네스크2 주차장,0,8.0,10100,127.090868,37.557737
영화사로3길 029-00 주차장,0,3.0,10100,127.091328,37.558166
영화사로3길 031-00 주차장,0,1.0,10100,127.091489,37.558248
용마산로 066-00 주차장,0,4.0,10100,127.087884,37.559518
대순종단천안방면중앙연락소 주차장,0,28.0,10100,127.087826,37.560178
재단법인대순진리회 주차장,0,10.0,10100,127.087747,37.560703
성빌딩 주차장,0,4.0,10100,127.087671,37.560925
상일빌딩 주차장,0,4.0,10100,127.087639,37.561093
스위트하우젠 주차장,0,7.0,10100,127.088282,37.560697
용마산로10길 010-00 주차장,0,5.0,10100,127.088341,37.560577
드림빌리지 주차장,0,8.0,10100,127.088417,37.560716
보광교회교육관 주차장,0,6.0,10100,127.088003,37.560451
대원쉐르빌 주차장,0,7.0,10100,127.08806,37.560668
용마산로12길 012-00 주차장,0,8.0,10100,127.088271,37.560847
용마산로12길 016-00 주차장,0,5.0,10100,127.088431,37.560884
영동공영빌라 주차장,0,5.0,10100,127.088016,37.560968
용마산로12길 008-00 주차장,0,1.0,10100,127.08805,37.560815
뉴에덴빌 주차장,0,6.0,10100,127.088199,37.56115
용마산로14길 016-00 주차장,0,4.0,10100,127.088367,37.561153
우성리치빌주차장,0,7.0,10100,127.087823,37.561115
대일하이빌 주차장,0,8.0,10100,127.087988,37.561097
동인주택 주차장,0,7.0,10100,127.088769,37.560152
성원씨티빌 주차장,0,8.0,10100,127.089066,37.560082
용마산로8가길 015-00 주차장,0,6.0,10100,127.088736,37.560384
성원시티빌 주차장,0,8.0,10100,127.088927,37.560343
대웅아트빌라 주차장,0,5.0,10100,127.088944,37.560584
용마산로8가길 020-11 주차장,0,5.0,10100,127.090385,37.559602
루브빌 주차장,0,7.0,10100,127.089586,37.560175
좋은집 주차장,0,2.0,10100,127.089742,37.560119
용마산로8가길 020-19 주차장,0,2.0,10100,127.089925,37.560239
용마산로8가길 020-22 주차장,0,2.0,10100,127.08998,37.560038
용마산로8가길 020-26 주차장,0,4.0,10100,127.090184,37.559978
용마산로8가길 020-29 주차장,0,1.0,10100,127.090388,37.560065
용마산로8가길 020-30 주차장,0,3.0,10100,127.090311,37.559916
용마산로8가길 020-31 주차장,0,4.0,10100,127.090524,37.560027
우일빌라 주차장,0,4.0,10100,127.088986,37.560379
용마산로8가길 020-07 주차장,0,1.0,10100,127.090431,37.559692
나경빌 주차장,0,6.0,10100,127.089142,37.560334
건일베스트빌 주차장,0,8.0,10100,127.088622,37.560728
금성드림빌 주차장,0,8.0,10100,127.08889,37.560766
대순진리회 주차장,0,5.0,10100,127.088607,37.560879
용마산로8가길 031-00 주차장,0,5.0,10100,127.088562,37.561051
대웅빌라 주차장,0,5.0,10100,127.088537,37.561177
용마산로8가길 007-00 주차장,0,4.0,10100,127.088789,37.55992
용마산로8가길 008-00 주차장,0,1.0,10100,127.089033,37.56001
용마산로8가길 009-00 주차장,0,4.0,10100,127.08879,37.560023
동암아트빌 주차장,0,7.0,10100,127.088302,37.559569
용마산로8길 011-00 주차장,0,3.0,10100,127.088293,37.559784
용마산로8길 013-00 주차장,0,4.0,10100,127.088493,37.55976
현대아트빌 주차장,0,7.0,10100,127.088681,37.559765
용마산로8길 015-12 주차장,0,4.0,10100,127.08862,37.560217
용마산로8길 015-06 주차장,0,2.0,10100,127.088655,37.55997
파인빌 주차장,0,6.0,10100,127.08874,37.559545
용마산로8길 021-00 주차장,0,4.0,10100,127.088841,37.559743
용마산로8길 021-01 주차장,0,3.0,10100,127.089064,37.559721
용마산로8길 022-00 주차장,0,3.0,10100,127.08899,37.559573
용마산로8길 024-05 주차장,0,6.0,10100,127.089163,37.559458
용마산로8길 025-00 주차장,0,5.0,10100,127.089191,37.559679
용마산로8길 026-00 주차장,0,2.0,10100,127.089172,37.559534
용마산로8길 029-00 주차장,0,3.0,10100,127.089348,37.559697
용마산로8길 031-00 주차장,0,3.0,10100,127.089534,37.559662
대순진리회봉천회실 주차장,0,5.0,10100,127.089688,37.559724
정원하이빌 주차장,0,7.0,10100,127.089581,37.559384
드림빌리지 주차장,0,6.0,10100,127.089726,37.559381
용마산로8길 034-08 주차장,0,3.0,10100,127.089558,37.559288
용마산로8길 036-00 주차장,0,4.0,10100,127.089733,37.559494
용마산로8길 038-00 주차장,0,2.0,10100,127.089864,37.559477
용마산로8길 039-00 주차장,0,4.0,10100,127.090012,37.559639
용마산로8길 040-06 주차장,0,2.0,10100,127.089841,37.559365
용마산로8길 047-06 주차장,0,3.0,10100,127.090625,37.55972
미루 주차장,0,7.0,10100,127.090518,37.559599
삼익빌라 주차장,0,4.0,10100,127.088125,37.559757
용마산로8길 051-00 주차장,0,3.0,10100,127.090676,37.559563
용마산로8길 053-01 주차장,0,1.0,10100,127.090722,37.559622
극동빌라 주차장,0,4.0,10100,127.088161,37.559562
동인하이츠빌 주차장,0,21.0,10100,127.091455,37.559307
용마산로8길 070-00 주차장,0,2.0,10100,127.091607,37.559298
용마산로8길 073-00 주차장,0,5.0,10100,127.091822,37.559486
용마산로8길 075-00 주차장,0,5.0,10100,127.091933,37.559451
용마산로8길 076-00 주차장,0,2.0,10100,127.091863,37.559268
용마산로8길 077-00 주차장,0,2.0,10100,127.09205,37.559413
용마산로8길 079-00 주차장,0,5.0,10100,127.092193,37.55938
용마산로8길 081-00 주차장,0,5.0,10100,127.092335,37.559339
용마산로8길 086-00 주차장,0,4.0,10100,127.092499,37.559147
도원아트빌 주차장,0,9.0,10100,127.089182,37.560652
동화그랑트21 주차장,0,8.0,10100,127.089342,37.560607
동암 COZY HOUSE 주차장,0,9.0,10100,127.089488,37.560535
포스빌 주차장,0,7.0,10100,127.089601,37.560355
송호빌라 주차장,0,5.0,10100,127.089842,37.560413
용마산로8나길 030-00 주차장,0,3.0,10100,127.090158,37.560306
중곡동교육관 주차장,0,10.0,10100,127.090626,37.560139
용마산로8나길 046-00 주차장,0,1.0,10100,127.091052,37.56002
진원하우스 주차장,0,6.0,10100,127.088833,37.5586
긴고랑로38길 003-16 주차장,0,4.0,10100,127.090723,37.55853
용마산로8길 087-00 주차장,0,9.0,10100,127.092605,37.559314
긴고랑로 134-00 주차장,0,3.0,10100,127.089753,37.558832
옥현하이브빌 주차장,0,8.0,10100,127.090856,37.559538
긴고랑로 154-00 주차장,0,2.0,10100,127.092008,37.558513
긴고랑로 154-01 주차장,0,1.0,10100,127.092127,37.558574
서울아트빌 주차장,0,6.0,10100,127.092327,37.558606
올리브벨리 주차장,0,9.0,10100,127.09253,37.55849
긴고랑로 161-00 주차장,0,8.0,10100,127.092902,37.558982
용마빌라 주차장,0,4.0,10100,127.092821,37.558714
긴고랑로 163-05 주차장,0,3.0,10100,127.092986,37.559199
천우빌 주차장,0,6.0,10100,127.093279,37.559058
긴고랑로 167-01 주차장,0,3.0,10100,127.093558,37.559049
긴고랑로 168-00 주차장,0,4.0,10100,127.093517,37.558775
긴고랑로 168-01 주차장,0,2.0,10100,127.093632,37.558796
긴고랑로 169-00 주차장,0,3.0,10100,127.093723,37.559041
하나빌 주차장,0,6.0,10100,127.094036,37.558975
긴고랑로 172-02 주차장,0,2.0,10100,127.094165,37.559057
긴고랑로 174-02 주차장,0,3.0,10100,127.0944,37.55913
긴고랑로 177-01 주차장,0,6.0,10100,127.094295,37.559591
긴고랑로 178-01 주차장,0,1.0,10100,127.094564,37.559528
긴고랑로 185-02 주차장,0,4.0,10100,127.094727,37.560203
긴고랑로 187-01 주차장,0,6.0,10100,127.094972,37.560404
아미가 주차장,0,7.0,10100,127.095336,37.560204
긴고랑로 194-00 주차장,0,3.0,10100,127.095622,37.560457
긴고랑로 205-00 주차장,0,1.0,10100,127.09572,37.561582
긴고랑로 211-00 주차장,0,1.0,10100,127.095912,37.562078
긴고랑로36길 046-00 주차장,0,1.0,10100,127.090714,37.557297
서화운트빌 주차장,0,10.0,10100,127.090783,37.557183
중곡교회 주차장,0,17.0,10100,127.090849,37.556981
승철빌 주차장,0,3.0,10100,127.091685,37.55735
이레하우스 주차장,0,2.0,10100,127.091243,37.557407
긴고랑로36길 057-14 주차장,0,8.0,10100,127.0918,37.557396
긴고랑로36길 057-16 주차장,0,5.0,10100,127.091843,37.557504
긴고랑로36길 057-31 주차장,0,2.0,10100,127.091858,37.557802
긴고랑로36길 057-33 주차장,0,2.0,10100,127.091919,37.55786
긴고랑로36길 057-06 주차장,0,4.0,10100,127.09163,37.557185
긴고랑로36길 061-00 주차장,0,1.0,10100,127.091434,37.557022
긴고랑로36길 064-00 주차장,0,6.0,10100,127.091403,37.556832
명인하이츠 주차장,0,3.0,10100,127.091577,37.556928
정원빌딩 주차장,0,1.0,10100,127.091879,37.556732
긴고랑로36길 072-00 주차장,0,10.0,10100,127.091698,37.556567
긴고랑로39길 062-00 주차장,0,1.0,10100,127.093172,37.559229
긴고랑로39길 070-00 주차장,0,2.0,10100,127.093623,37.559174
긴고랑로40길 014-00 주차장,0,4.0,10100,127.091703,37.558037
긴고랑로40길 015-00 주차장,0,3.0,10100,127.092038,37.558033
긴고랑로40길 016-00 주차장,0,5.0,10100,127.091817,37.55796
긴고랑로40길 023-03 주차장,0,1.0,10100,127.092318,37.557947
선영하이츠빌 주차장,0,4.0,10100,127.092149,37.557714
긴고랑로40길 026-06 주차장,0,2.0,10100,127.092127,37.557593
긴고랑로40길 028-00 주차장,0,2.0,10100,127.092358,37.557602
긴고랑로41길 006-00 주차장,0,2.0,10100,127.092772,37.559052
긴고랑로42길 003-14 주차장,0,3.0,10100,127.093761,37.558672
긴고랑로42길 003-27 주차장,0,2.0,10100,127.094456,37.559017
효수목욕탕 주차장,0,2.0,10100,127.094555,37.559105
긴고랑로42길 003-38 주차장,0,1.0,10100,127.09475,37.559371
긴고랑로42길 003-04 주차장,0,4.0,10100,127.093291,37.558575
유니온빌 주차장,0,3.0,10100,127.093441,37.558612
해피팰리스 주차장,0,9.0,10100,127.094778,37.55966
긴고랑로44길 011-00 주차장,0,4.0,10100,127.095028,37.559571
유니온하이츠빌A동 주차장,0,6.0,10100,127.094799,37.559462
긴고랑로44길 024-00 주차장,0,5.0,10100,127.094883,37.558995
두레빌 주차장,0,8.0,10100,127.09511,37.558942
긴고랑로44길 026-10 주차장,0,3.0,10100,127.094519,37.558762
공간행복 주차장,0,4.0,10100,127.095101,37.55878
긴고랑로44길 028-00 주차장,0,2.0,10100,127.094836,37.558853
긴고랑로44길 034-00 주차장,0,5.0,10100,127.094683,37.558679
한양빌라2차 주차장,0,5.0,10100,127.09476,37.558453
긴고랑로44길 038-00 주차장,0,4.0,10100,127.094489,37.558456
긴고랑로44길 004-00 주차장,0,5.0,10100,127.09479,37.559868
긴고랑로44길 042-00 주차장,0,6.0,10100,127.094407,37.558408
무지개하우스 주차장,0,5.0,10100,127.094781,37.559748
긴고랑로44길 007-00 주차장,0,4.0,10100,127.095028,37.559674
이화아트빌 주차장,0,9.0,10100,127.095185,37.559579
긴고랑로46가길 013-00 주차장,0,2.0,10100,127.095392,37.559549
아차산빌라 주차장,0,4.0,10100,127.095422,37.5591
삼성베스트빌 주차장,0,5.0,10100,127.095225,37.559098
긴고랑로46가길 026-00 주차장,0,8.0,10100,127.09525,37.558954
욱현하이브 주차장,0,9.0,10100,127.09544,37.558751
평화주택 주차장,0,7.0,10100,127.095396,37.558599
긴고랑로46가길 036-00 주차장,0,4.0,10100,127.095104,37.558614
대산하우스 주차장,0,5.0,10100,127.095155,37.558421
동화그랑트21 주차장,0,6.0,10100,127.095026,37.558285
긴고랑로46가길 042-00 주차장,0,4.0,10100,127.094935,37.55842
긴고랑로46가길 044-00 주차장,0,4.0,10100,127.094842,37.558319
긴고랑로46가길 005-01 주차장,0,2.0,10100,127.09537,37.559838
긴고랑로46가길 009-00 주차장,0,4.0,10100,127.095368,37.559751
긴고랑로46길 011-03 주차장,0,6.0,10100,127.095459,37.56036
주안캐슬 주차장,0,9.0,10100,127.095899,37.560604
주영빌라 주차장,0,6.0,10100,127.095779,37.559976
긴고랑로46길 016-12 주차장,0,2.0,10100,127.095818,37.559659
긴고랑로46길 016-13 주차장,0,1.0,10100,127.095838,37.559519
Bes Feel 주차장,0,8.0,10100,127.095114,37.560212
긴고랑로46길 004-00 주차장,0,1.0,10100,127.095145,37.560008
긴고랑로46나길 001-00 주차장,0,4.0,10100,127.095668,37.560059
긴고랑로46나길 019-00 주차장,0,2.0,10100,127.095725,37.559325
행복빌 주차장,0,7.0,10100,127.095677,37.559858
긴고랑로47길 011-00 주차장,0,2.0,10100,127.095412,37.561417
긴고랑로47길 012-00 주차장,0,2.0,10100,127.095553,37.561359
긴고랑로47길 013-00 주차장,0,2.0,10100,127.09542,37.561519
긴고랑로47길 014-00 주차장,0,2.0,10100,127.095593,37.561488
긴고랑로47길 015-00 주차장,0,2.0,10100,127.095446,37.561637
긴고랑로47길 005-00 주차장,0,1.0,10100,127.095354,37.561182
긴고랑로47길 008-00 주차장,0,1.0,10100,127.095513,37.561209
긴고랑로47길 009-00 주차장,0,2.0,10100,127.095377,37.56129
긴고랑로49길 017-00 주차장,0,2.0,10100,127.095274,37.561508
