"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"광진구","생활방범-화양-584-01","37.5462","127.0730","1","2022-12-01"
"광진구","생활방범-화양-584-02","37.5462","127.0730","1","2022-12-01"
"광진구","생활방범-화양-584-03","37.5462","127.0730","1","2022-12-01"
"광진구","생활방범-화양-584-04","37.5462","127.0730","1","2022-12-01"
"광진구","생활방범-화양-585-01","37.5449","127.0695","1","2022-12-01"
"광진구","생활방범-화양-585-02","37.5449","127.0695","1","2022-12-01"
"광진구","생활방범-화양-585-03","37.5449","127.0695","1","2022-12-01"
"광진구","생활방범-화양-585-04","37.5449","127.0695","1","2022-12-01"
"광진구","생활방범-화양-586-01","37.5434","127.0704","1","2022-12-01"
"광진구","생활방범-화양-586-02","37.5434","127.0704","1","2022-12-01"
"광진구","생활방범-화양-586-03","37.5434","127.0704","1","2022-12-01"
"광진구","생활방범-화양-586-04","37.5434","127.0704","1","2022-12-01"
"광진구","생활방범-화양-587-01","37.5464","127.0681","1","2022-12-01"
"광진구","어린이-군자-068-04","37.5559","127.0758","1","2022-12-01"
"광진구","생활방범-화양-587-02","37.5464","127.0681","1","2022-12-01"
"광진구","생활방범-화양-587-03","37.5464","127.0681","1","2022-12-01"
"광진구","생활방범-화양-587-04","37.5464","127.0681","1","2022-12-01"
"광진구","생활방범-화양-594-01","37.5454","127.0667","1","2022-12-01"
"광진구","생활방범-화양-594-02","37.5454","127.0667","1","2022-12-01"
"광진구","생활방범-화양-594-03","37.5454","127.0667","1","2022-12-01"
"광진구","생활방범-화양-594-04","37.5454","127.0667","1","2022-12-01"
"광진구","생활방범-화양-594-05","37.5454","127.0667","1","2022-12-01"
"광진구","시설방범-광장-025-01","37.5439","127.1031","1","2022-12-01"
"광진구","시설방범-구의1-007-01","37.5372","127.0854","1","2022-12-01"
"광진구","시설방범-구의1-007-02","37.5372","127.0854","1","2022-12-01"
"광진구","시설방범-구의1-007-03","37.5372","127.0854","1","2022-12-01"
"광진구","시설방범-구의1-007-비상벨","37.5372","127.0854","1","2022-12-01"
"광진구","시설방범-구의1-014-01","37.5375","127.0867","1","2022-12-01"
"광진구","시설방범-구의1-014-02","37.5375","127.0867","1","2022-12-01"
"광진구","시설방범-구의1-014-03","37.5375","127.0867","1","2022-12-01"
"광진구","시설방범-구의1-014-비상벨","37.5375","127.0867","1","2022-12-01"
"광진구","시설방범-구의2-002-01","37.5522","127.0899","1","2022-12-01"
"광진구","시설방범-구의2-002-비상벨","37.5522","127.0899","1","2022-12-01"
"광진구","시설방범-구의3-022-01","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-022-02","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-022-03","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-022-04","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-022-05","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-022-비상벨","37.5359","127.0943","1","2022-12-01"
"광진구","시설방범-구의3-024 재난","37.5360","127.0953","1","2022-12-01"
"광진구","시설방범-군자-001-01","37.5571","127.0791","1","2022-12-01"
"광진구","시설방범-군자-001-02","37.5571","127.0791","1","2022-12-01"
"광진구","시설방범-군자-001-03","37.5571","127.0791","1","2022-12-01"
"광진구","시설방범-군자-001-비상벨","37.5571","127.0791","1","2022-12-01"
"광진구","시설방범-군자-008-01","37.5479","127.0743","1","2022-12-01"
"광진구","시설방범-군자-008-02","37.5479","127.0743","1","2022-12-01"
"광진구","시설방범-군자-008-03","37.5479","127.0743","1","2022-12-01"
"광진구","시설방범-군자-008-비상벨","37.5479","127.0743","1","2022-12-01"
"광진구","시설방범-군자-016-01","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-군자-016-02","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-군자-016-03","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-군자-016-04","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-군자-016-05","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-군자-016-비상벨","37.5476","127.0740","1","2022-12-01"
"광진구","시설방범-능동-021-01","37.5570","127.0796","1","2022-12-01"
"광진구","시설방범-능동-021-02","37.5570","127.0796","1","2022-12-01"
"광진구","시설방범-능동-021-03","37.5570","127.0796","1","2022-12-01"
"광진구","시설방범-능동-021-비상벨","37.5570","127.0796","1","2022-12-01"
"광진구","시설방범-자양2-003-01","37.5309","127.0864","1","2022-12-01"
"광진구","시설방범-자양2-003-02","37.5309","127.0864","1","2022-12-01"
"광진구","시설방범-자양2-003-03","37.5309","127.0864","1","2022-12-01"
"광진구","시설방범-자양2-003-비상벨","37.5309","127.0864","1","2022-12-01"
"광진구","시설방범-자양2-017-01","37.5365","127.0839","1","2022-12-01"
"광진구","시설방범-자양2-017-02","37.5365","127.0839","1","2022-12-01"
"광진구","시설방범-자양2-017-03","37.5365","127.0839","1","2022-12-01"
"광진구","시설방범-자양2-017-04","37.5365","127.0839","1","2022-12-01"
"광진구","시설방범-자양2-017-비상벨","37.5365","127.0839","1","2022-12-01"
"광진구","시설방범-자양3-004-01","37.5322","127.0672","1","2022-12-01"
"광진구","시설방범-자양3-004-02","37.5320","127.0671","1","2022-12-01"
"광진구","시설방범-자양3-004-03","37.5320","127.0671","1","2022-12-01"
"광진구","시설방범-자양3-004-비상벨","37.5322","127.0672","1","2022-12-01"
"광진구","시설방범-자양3-019-01","37.5391","127.0705","1","2022-12-01"
"광진구","시설방범-자양3-019-02","37.5391","127.0705","1","2022-12-01"
"광진구","시설방범-자양3-019-03","37.5391","127.0705","1","2022-12-01"
"광진구","시설방범-자양3-019-비상벨","37.5391","127.0705","1","2022-12-01"
"광진구","시설방범-자양3-026-01","37.5393","127.0704","1","2022-12-01"
"광진구","시설방범-자양4-015-01","37.5403","127.0694","1","2022-12-01"
"광진구","시설방범-자양4-015-02","37.5403","127.0694","1","2022-12-01"
"광진구","시설방범-자양4-015-03","37.5403","127.0694","1","2022-12-01"
"광진구","시설방범-자양4-015-비상벨","37.5403","127.0694","1","2022-12-01"
"광진구","시설방범-자양4-020-01","37.5320","127.0663","1","2022-12-01"
"광진구","시설방범-자양4-020-02","37.5320","127.0663","1","2022-12-01"
"광진구","시설방범-자양4-020-03","37.5320","127.0663","1","2022-12-01"
"광진구","시설방범-자양4-020-비상벨","37.5320","127.0663","1","2022-12-01"
"광진구","시설방범-중곡1-009-01","37.5575","127.0795","1","2022-12-01"
"광진구","시설방범-중곡1-009-02","37.5575","127.0795","1","2022-12-01"
"광진구","시설방범-중곡1-009-03","37.5575","127.0795","1","2022-12-01"
"광진구","시설방범-중곡1-009-비상벨","37.5575","127.0795","1","2022-12-01"
"광진구","시설방범-중곡3-010-01","37.5665","127.0844","1","2022-12-01"
"광진구","시설방범-중곡3-010-02","37.5665","127.0844","1","2022-12-01"
"광진구","시설방범-중곡3-010-03","37.5665","127.0844","1","2022-12-01"
"광진구","시설방범-중곡3-010-04","37.5665","127.0844","1","2022-12-01"
"광진구","시설방범-중곡3-010-비상벨","37.5665","127.0844","1","2022-12-01"
"광진구","시설방범-중곡3-011-01","37.5684","127.0783","1","2022-12-01"
"광진구","시설방범-중곡3-011-02","37.5684","127.0783","1","2022-12-01"
"광진구","시설방범-중곡3-011-비상벨","37.5684","127.0783","1","2022-12-01"
"광진구","시설방범-중곡3-012-01","37.5667","127.0773","1","2022-12-01"
"광진구","시설방범-중곡3-012-02","37.5667","127.0773","1","2022-12-01"
"광진구","시설방범-중곡3-012-비상벨","37.5667","127.0773","1","2022-12-01"
"광진구","시설방범-중곡3-013-01","37.5674","127.0771","1","2022-12-01"
"광진구","시설방범-중곡3-013-02","37.5674","127.0771","1","2022-12-01"
"광진구","시설방범-중곡3-013-03","37.5674","127.0771","1","2022-12-01"
"광진구","시설방범-중곡3-013-04","37.5674","127.0771","1","2022-12-01"
"광진구","시설방범-중곡3-013-비상벨","37.5674","127.0771","1","2022-12-01"
"광진구","시설방범-화양-005-01","37.5401","127.0710","1","2022-12-01"
"광진구","시설방범-화양-005-02","37.5401","127.0710","1","2022-12-01"
"광진구","시설방범-화양-005-03","37.5401","127.0710","1","2022-12-01"
"광진구","시설방범-화양-005-비상벨","37.5401","127.0710","1","2022-12-01"
"광진구","시설방범-화양-018-01","37.5398","127.0719","1","2022-12-01"
"광진구","시설방범-화양-018-02","37.5398","127.0719","1","2022-12-01"
"광진구","시설방범-화양-018-03","37.5398","127.0719","1","2022-12-01"
"광진구","시설방범-화양-018-비상벨","37.5398","127.0719","1","2022-12-01"
"광진구","시설방범-화양-023-01","37.5411","127.0716","1","2022-12-01"
"광진구","시설방범-화양-023-02","37.5411","127.0716","1","2022-12-01"
"광진구","시설방범-화양-023-03","37.5411","127.0716","1","2022-12-01"
"광진구","시설방범-화양-023-비상벨","37.5411","127.0716","1","2022-12-01"
"광진구","어린이-광장-004-01","37.5480","127.1010","1","2022-12-01"
"광진구","어린이-광장-004-02","37.5480","127.1010","1","2022-12-01"
"광진구","어린이-광장-004-03","37.5480","127.1010","1","2022-12-01"
"광진구","어린이-광장-004-비상벨","37.5480","127.1010","1","2022-12-01"
"광진구","어린이-광장-005-01","37.5417","127.1009","1","2022-12-01"
"광진구","어린이-광장-005-02","37.5417","127.1009","1","2022-12-01"
"광진구","어린이-광장-005-03","37.5417","127.1009","1","2022-12-01"
"광진구","어린이-광장-005-비상벨","37.5417","127.1009","1","2022-12-01"
"광진구","어린이-광장-006-01","37.5421","127.1018","1","2022-12-01"
"광진구","어린이-광장-006-02","37.5421","127.1018","1","2022-12-01"
"광진구","어린이-광장-006-03","37.5421","127.1018","1","2022-12-01"
"광진구","어린이-광장-006-04","37.5421","127.1018","1","2022-12-01"
"광진구","어린이-광장-006-비상벨","37.5421","127.1018","1","2022-12-01"
"광진구","어린이-광장-007-01","37.5435","127.0965","1","2022-12-01"
"광진구","어린이-광장-007-02","37.5435","127.0965","1","2022-12-01"
"광진구","어린이-광장-007-03","37.5435","127.0965","1","2022-12-01"
"광진구","어린이-광장-007-04","37.5435","127.0965","1","2022-12-01"
"광진구","어린이-광장-007-비상벨","37.5435","127.0965","1","2022-12-01"
"광진구","어린이-광장-008-01","37.5434","127.0955","1","2022-12-01"
"광진구","어린이-광장-008-02","37.5434","127.0955","1","2022-12-01"
"광진구","어린이-광장-008-03","37.5434","127.0955","1","2022-12-01"
"광진구","어린이-광장-008-04","37.5434","127.0955","1","2022-12-01"
"광진구","어린이-광장-008-비상벨","37.5434","127.0955","1","2022-12-01"
"광진구","어린이-광장-009-01","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-009-02","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-009-03","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-009-04","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-009-05","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-009-비상벨","37.5469","127.1022","1","2022-12-01"
"광진구","어린이-광장-010-01","37.5480","127.1028","1","2022-12-01"
"광진구","어린이-광장-010-02","37.5480","127.1028","1","2022-12-01"
"광진구","어린이-광장-010-03","37.5480","127.1028","1","2022-12-01"
"광진구","어린이-광장-010-04","37.5480","127.1028","1","2022-12-01"
"광진구","어린이-광장-010-비상벨","37.5480","127.1028","1","2022-12-01"
"광진구","어린이-광장-016-01","37.5441","127.0973","1","2022-12-01"
"광진구","어린이-광장-016-비상벨","37.5441","127.0973","1","2022-12-01"
"광진구","어린이-광장-017-01","37.5422","127.0982","1","2022-12-01"
"광진구","어린이-광장-017-02","37.5422","127.0982","1","2022-12-01"
"광진구","어린이-광장-017-03","37.5422","127.0982","1","2022-12-01"
"광진구","어린이-광장-017-04","37.5422","127.0982","1","2022-12-01"
"광진구","어린이-광장-017-비상벨","37.5422","127.0982","1","2022-12-01"
"광진구","어린이-광장-019-01","37.5403","127.1022","1","2022-12-01"
"광진구","어린이-광장-019-비상벨","37.5403","127.1022","1","2022-12-01"
"광진구","어린이-광장-020-01","37.5407","127.1000","1","2022-12-01"
"광진구","어린이-광장-020-02","37.5407","127.1000","1","2022-12-01"
"광진구","어린이-광장-020-03","37.5407","127.1000","1","2022-12-01"
"광진구","어린이-광장-020-04","37.5407","127.1000","1","2022-12-01"
"광진구","어린이-광장-020-비상벨","37.5407","127.1000","1","2022-12-01"
"광진구","어린이-광장-021-01","37.5444","127.1002","1","2022-12-01"
"광진구","어린이-광장-021-02","37.5444","127.1002","1","2022-12-01"
"광진구","어린이-광장-021-03","37.5444","127.1002","1","2022-12-01"
"광진구","어린이-광장-021-04","37.5444","127.1002","1","2022-12-01"
"광진구","어린이-광장-021-비상벨","37.5444","127.1002","1","2022-12-01"
"광진구","어린이-구의1-023-01","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-023-02","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-023-03","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-023-04","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-023-05","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-023-비상벨","37.5418","127.0872","1","2022-12-01"
"광진구","어린이-구의1-027-01","37.5435","127.0815","1","2022-12-01"
"광진구","어린이-구의1-027-02","37.5435","127.0815","1","2022-12-01"
"광진구","어린이-구의1-027-03","37.5435","127.0815","1","2022-12-01"
"광진구","어린이-구의1-027-04","37.5435","127.0815","1","2022-12-01"
"광진구","어린이-구의1-027-비상벨","37.5435","127.0815","1","2022-12-01"
"광진구","어린이-구의1-028-01","37.5422","127.0817","1","2022-12-01"
"광진구","어린이-구의1-028-02","37.5422","127.0817","1","2022-12-01"
"광진구","어린이-구의1-028-03","37.5422","127.0817","1","2022-12-01"
"광진구","어린이-구의1-028-04","37.5422","127.0817","1","2022-12-01"
"광진구","어린이-구의1-028-비상벨","37.5422","127.0817","1","2022-12-01"
"광진구","어린이-구의1-029-01","37.5418","127.0824","1","2022-12-01"
"광진구","어린이-구의1-029-02","37.5418","127.0824","1","2022-12-01"
"광진구","어린이-구의1-029-03","37.5418","127.0824","1","2022-12-01"
"광진구","어린이-구의1-029-비상벨","37.5418","127.0824","1","2022-12-01"
"광진구","어린이-구의1-063-01","37.5449","127.0884","1","2022-12-01"
"광진구","어린이-구의1-063-02","37.5449","127.0884","1","2022-12-01"
"광진구","어린이-구의1-063-03","37.5449","127.0884","1","2022-12-01"
"광진구","어린이-구의1-063-04","37.5449","127.0884","1","2022-12-01"
"광진구","어린이-구의1-063-비상벨","37.5449","127.0884","1","2022-12-01"
"광진구","어린이-구의1-211-01","37.5439","127.0838","1","2022-12-01"
"광진구","어린이-구의1-211-02","37.5439","127.0838","1","2022-12-01"
"광진구","어린이-구의1-211-03","37.5439","127.0838","1","2022-12-01"
"광진구","어린이-구의1-211-04","37.5439","127.0838","1","2022-12-01"
"광진구","어린이-구의1-211-비상벨","37.5439","127.0838","1","2022-12-01"
"광진구","어린이-구의2-030-01","37.5540","127.0978","1","2022-12-01"
"광진구","어린이-구의2-030-02","37.5540","127.0978","1","2022-12-01"
"광진구","어린이-구의2-030-03","37.5540","127.0978","1","2022-12-01"
"광진구","어린이-구의2-030-04","37.5540","127.0978","1","2022-12-01"
"광진구","어린이-구의2-030-비상벨","37.5540","127.0978","1","2022-12-01"
"광진구","어린이-구의2-031-01","37.5504","127.0965","1","2022-12-01"
"광진구","어린이-구의2-031-02","37.5504","127.0965","1","2022-12-01"
"광진구","어린이-구의2-031-03","37.5504","127.0965","1","2022-12-01"
"광진구","어린이-구의2-031-04","37.5504","127.0965","1","2022-12-01"
"광진구","어린이-구의2-031-비상벨","37.5504","127.0965","1","2022-12-01"
"광진구","어린이-구의2-032-01","37.5508","127.0888","1","2022-12-01"
"광진구","어린이-구의2-032-02","37.5508","127.0888","1","2022-12-01"
"광진구","어린이-구의2-032-03","37.5508","127.0888","1","2022-12-01"
"광진구","어린이-구의2-032-04","37.5508","127.0888","1","2022-12-01"
"광진구","어린이-구의2-032-비상벨","37.5508","127.0888","1","2022-12-01"
"광진구","어린이-구의2-033-01","37.5487","127.0890","1","2022-12-01"
"광진구","어린이-구의2-033-비상벨","37.5487","127.0890","1","2022-12-01"
"광진구","어린이-구의2-034-01","37.5548","127.0947","1","2022-12-01"
"광진구","어린이-구의2-034-비상벨","37.5548","127.0947","1","2022-12-01"
"광진구","어린이-구의2-035-01","37.5545","127.0969","1","2022-12-01"
"광진구","어린이-구의2-035-비상벨","37.5545","127.0969","1","2022-12-01"
"광진구","어린이-구의2-036-01","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-036-02","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-036-03","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-036-04","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-036-05","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-036-비상벨","37.5528","127.0953","1","2022-12-01"
"광진구","어린이-구의2-037-01","37.5530","127.0968","1","2022-12-01"
"광진구","어린이-구의2-037-02","37.5530","127.0968","1","2022-12-01"
"광진구","어린이-구의2-037-03","37.5530","127.0968","1","2022-12-01"
"광진구","어린이-구의2-037-비상벨","37.5530","127.0968","1","2022-12-01"
"광진구","어린이-구의2-038-01","37.5536","127.0950","1","2022-12-01"
"광진구","어린이-구의2-038-비상벨","37.5536","127.0950","1","2022-12-01"
"광진구","어린이-구의2-039-01","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-039-02","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-039-03","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-039-04","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-039-05","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-039-비상벨","37.5538","127.0939","1","2022-12-01"
"광진구","어린이-구의2-040-01","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-040-02","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-040-03","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-040-04","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-040-05","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-040-비상벨","37.5522","127.0931","1","2022-12-01"
"광진구","어린이-구의2-041-01","37.5483","127.0930","1","2022-12-01"
"광진구","어린이-구의2-041-비상벨","37.5483","127.0930","1","2022-12-01"
"광진구","어린이-구의2-042-01","37.5476","127.0908","1","2022-12-01"
"광진구","어린이-능동-084-03","37.5495","127.0876","1","2022-12-01"
"광진구","어린이-구의2-042-비상벨","37.5476","127.0908","1","2022-12-01"
"광진구","어린이-구의2-043-01","37.5491","127.0872","1","2022-12-01"
"광진구","어린이-구의2-043-비상벨","37.5491","127.0872","1","2022-12-01"
"광진구","어린이-구의2-044-01","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-044-02","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-044-03","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-044-04","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-044-05","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-044-비상벨","37.5493","127.0883","1","2022-12-01"
"광진구","어린이-구의2-061-01","37.5536","127.0994","1","2022-12-01"
"광진구","어린이-구의2-061-비상벨","37.5536","127.0994","1","2022-12-01"
"광진구","어린이-구의2-065-01","37.5550","127.0958","1","2022-12-01"
"광진구","어린이-구의2-065-비상벨","37.5550","127.0958","1","2022-12-01"
"광진구","어린이-구의2-066-01","37.5493","127.0908","1","2022-12-01"
"광진구","어린이-구의2-066-02","37.5493","127.0908","1","2022-12-01"
"광진구","어린이-구의2-066-03","37.5493","127.0908","1","2022-12-01"
"광진구","어린이-구의2-066-04","37.5493","127.0908","1","2022-12-01"
"광진구","어린이-구의2-066-비상벨","37.5493","127.0908","1","2022-12-01"
"광진구","어린이-구의2-205-01","37.5469","127.0917","1","2022-12-01"
"광진구","어린이-구의2-205-02","37.5469","127.0917","1","2022-12-01"
"광진구","어린이-구의2-205-03","37.5469","127.0917","1","2022-12-01"
"광진구","어린이-구의2-205-04","37.5469","127.0917","1","2022-12-01"
"광진구","어린이-구의2-205-비상벨","37.5469","127.0917","1","2022-12-01"
"광진구","어린이-구의2-210-01","37.5470","127.0870","1","2022-12-01"
"광진구","어린이-구의2-210-02","37.5470","127.0870","1","2022-12-01"
"광진구","어린이-구의2-210-03","37.5470","127.0870","1","2022-12-01"
"광진구","어린이-구의2-210-04","37.5470","127.0870","1","2022-12-01"
"광진구","어린이-구의2-210-비상벨","37.5470","127.0870","1","2022-12-01"
"광진구","어린이-구의2-216-01","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의2-216-02","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의2-216-03","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의2-216-04","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의2-216-05","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의2-216-비상벨","37.5501","127.0896","1","2022-12-01"
"광진구","어린이-구의3-045-01","37.5361","127.0911","1","2022-12-01"
"광진구","어린이-구의3-045-02","37.5361","127.0911","1","2022-12-01"
"광진구","어린이-구의3-045-03","37.5361","127.0911","1","2022-12-01"
"광진구","어린이-구의3-045-04","37.5361","127.0911","1","2022-12-01"
"광진구","어린이-구의3-045-비상벨","37.5361","127.0911","1","2022-12-01"
"광진구","어린이-구의3-046-01","37.5393","127.0953","1","2022-12-01"
"광진구","어린이-구의3-046-02","37.5393","127.0953","1","2022-12-01"
"광진구","어린이-구의3-046-03","37.5393","127.0953","1","2022-12-01"
"광진구","어린이-구의3-046-04","37.5393","127.0953","1","2022-12-01"
"광진구","어린이-구의3-046-비상벨","37.5393","127.0953","1","2022-12-01"
"광진구","어린이-구의3-047-01","37.5372","127.0938","1","2022-12-01"
"광진구","어린이-구의3-047-02","37.5372","127.0938","1","2022-12-01"
"광진구","어린이-구의3-047-03","37.5372","127.0938","1","2022-12-01"
"광진구","어린이-구의3-047-04","37.5372","127.0938","1","2022-12-01"
"광진구","어린이-구의3-047-비상벨","37.5372","127.0938","1","2022-12-01"
"광진구","어린이-구의3-050-01","37.5381","127.0937","1","2022-12-01"
"광진구","어린이-구의3-050-02","37.5381","127.0937","1","2022-12-01"
"광진구","어린이-구의3-050-03","37.5381","127.0937","1","2022-12-01"
"광진구","어린이-구의3-050-04","37.5381","127.0937","1","2022-12-01"
"광진구","어린이-구의3-050-비상벨","37.5381","127.0937","1","2022-12-01"
"광진구","어린이-구의3-051-01","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-051-02","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-051-03","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-051-04","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-051-05","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-051-비상벨","37.5373","127.0934","1","2022-12-01"
"광진구","어린이-구의3-052-비상벨","37.5428","127.0912","1","2022-12-01"
"광진구","어린이-구의3-053-01","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-053-02","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-053-03","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-053-04","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-053-05","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-053-비상벨","37.5380","127.0895","1","2022-12-01"
"광진구","어린이-구의3-054-01","37.5374","127.0912","1","2022-12-01"
"광진구","어린이-구의3-054-02","37.5374","127.0912","1","2022-12-01"
"광진구","어린이-구의3-054-03","37.5374","127.0912","1","2022-12-01"
"광진구","어린이-구의3-054-04","37.5374","127.0912","1","2022-12-01"
"광진구","어린이-구의3-054-비상벨","37.5374","127.0912","1","2022-12-01"
"광진구","어린이-구의3-055-01","37.5367","127.0918","1","2022-12-01"
"광진구","어린이-구의3-055-비상벨","37.5367","127.0918","1","2022-12-01"
"광진구","어린이-구의3-057-01","37.5372","127.0929","1","2022-12-01"
"광진구","어린이-구의3-057-02","37.5372","127.0929","1","2022-12-01"
"광진구","어린이-구의3-057-03","37.5372","127.0929","1","2022-12-01"
"광진구","어린이-구의3-057-04","37.5372","127.0929","1","2022-12-01"
"광진구","어린이-구의3-057-비상벨","37.5372","127.0929","1","2022-12-01"
"광진구","어린이-구의3-059-01","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-059-02","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-059-03","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-059-04","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-059-05","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-059-비상벨","37.5341","127.0915","1","2022-12-01"
"광진구","어린이-구의3-060-01","37.5389","127.0981","1","2022-12-01"
"광진구","어린이-구의3-060-02","37.5389","127.0981","1","2022-12-01"
"광진구","어린이-구의3-060-03","37.5389","127.0981","1","2022-12-01"
"광진구","어린이-구의3-060-비상벨","37.5389","127.0981","1","2022-12-01"
"광진구","어린이-구의3-062-01","37.5402","127.0906","1","2022-12-01"
"광진구","어린이-구의3-062-비상벨","37.5402","127.0906","1","2022-12-01"
"광진구","어린이-구의3-064-01","37.5383","127.0907","1","2022-12-01"
"광진구","어린이-구의3-064-02","37.5383","127.0907","1","2022-12-01"
"광진구","어린이-구의3-064-03","37.5383","127.0907","1","2022-12-01"
"광진구","어린이-구의3-064-04","37.5383","127.0907","1","2022-12-01"
"광진구","어린이-구의3-064-비상벨","37.5383","127.0907","1","2022-12-01"
"광진구","어린이-구의3-207-01","37.5358","127.0894","1","2022-12-01"
"광진구","어린이-구의3-207-02","37.5358","127.0894","1","2022-12-01"
"광진구","어린이-구의3-207-03","37.5358","127.0894","1","2022-12-01"
"광진구","어린이-구의3-207-04","37.5358","127.0894","1","2022-12-01"
"광진구","어린이-구의3-207-비상벨","37.5358","127.0894","1","2022-12-01"
"광진구","어린이-구의3-208-01","37.5345","127.0911","1","2022-12-01"
"광진구","어린이-구의3-208-02","37.5345","127.0911","1","2022-12-01"
"광진구","어린이-구의3-208-03","37.5345","127.0911","1","2022-12-01"
"광진구","어린이-구의3-208-04","37.5345","127.0911","1","2022-12-01"
"광진구","어린이-구의3-208-비상벨","37.5345","127.0911","1","2022-12-01"
"광진구","어린이-구의3-219-01","37.5392","127.0941","1","2022-12-01"
"광진구","어린이-구의3-219-02","37.5392","127.0941","1","2022-12-01"
"광진구","어린이-구의3-219-03","37.5392","127.0941","1","2022-12-01"
"광진구","어린이-구의3-219-04","37.5392","127.0941","1","2022-12-01"
"광진구","어린이-구의3-219-비상벨","37.5392","127.0941","1","2022-12-01"
"광진구","어린이-군자-067-01","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-067-02","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-067-03","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-067-04","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-067-05","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-067-비상벨","37.5530","127.0724","1","2022-12-01"
"광진구","어린이-군자-068-01","37.5559","127.0758","1","2022-12-01"
"광진구","어린이-군자-068-02","37.5559","127.0758","1","2022-12-01"
"광진구","어린이-군자-068-03","37.5559","127.0758","1","2022-12-01"
"광진구","어린이-군자-068-비상벨","37.5559","127.0758","1","2022-12-01"
"광진구","어린이-군자-069-01","37.5523","127.0725","1","2022-12-01"
