일련번호(no),주차장고유값(pl_id),지번주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),기본단위시간(pl_basic_rate_min),기본단위금액(pl_basic_rate_amt),추가단위시간(pl_addi_rate_min),추가단위금액(pl_addi_rate_amt),1일(전일)금액(pl_allday_pass_amt),1월(정기권)금액(pl_month_pass_amt),거주자-주간(월)금액(resident_day_month_amt),거주자-야간(월)금액(resident_night_month_amt),거주자-전일(월)금액(resident_allday_month_amt),경도(longitude),위도(latitude)
2202,5542947,758 노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.080743,37.527788
2203,4820702,자양2차우성아파트노상주차장,11215,10500,서울특별시 광진구 자양동 520-2 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.073193,37.533792
2204,4820704,자양8차현대아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.071227,37.533377
2205,4820705,23-2 노상주차장,11215,10500,서울특별시 광진구 자양동 23-2 에프투텔레콤사옥,0,0,0,0,0,0,30000,20000,40000,127.064312,37.541406
2206,4820707,장안빌라앞노상주차장,11215,10500,서울특별시 광진구 자양동 653-38,0,0,0,0,0,0,30000,20000,40000,127.082247,37.53198
2207,4820709,520-2 노상주차장,11215,10500,서울특별시 광진구 자양동 520-2 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.074709,37.532868
2208,4820710,현대파크빌라앞노상주차장,11215,10500,서울특별시 광진구 자양동 804-10,0,0,0,0,0,0,30000,20000,40000,127.083345,37.528856
2209,4820715,J-town앞노상주차장,11215,10500,서울특별시 광진구 자양동 460-3 J town,0,0,0,0,0,0,30000,20000,40000,127.072464,37.533571
2210,4820723,686-18 노상주차장,11215,10500,서울특별시 광진구 자양동 686-18,0,0,0,0,0,0,30000,20000,40000,127.087601,37.531015
2211,4810403,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.09176,37.531526
2212,4820785,226-1 노상주차장,11215,10500,서울특별시 광진구 자양동 226-1 성진빌리지,0,0,0,0,0,0,30000,20000,40000,127.065796,37.532827
2213,4820818,495-6 노상주차장,11215,10500,서울특별시 광진구 자양동 495-6,0,0,0,0,0,0,30000,20000,40000,127.071603,37.53134
2214,4820821,206-3 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 206-3,0,0,0,0,0,0,30000,20000,40000,127.060613,37.535224
2215,4820833,성자초등학교앞노상주차장,11215,10500,서울특별시 광진구 자양동 662 서울성자초등학교,0,0,0,0,0,0,30000,20000,40000,127.083961,37.531099
2216,4820836,성자초등학교앞노상주차장,11215,10500,서울특별시 광진구 자양동 662 서울성자초등학교,0,0,0,0,0,0,30000,20000,40000,127.084209,37.531241
2217,4820837,자양우성6차아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 515-1 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.070275,37.536892
2218,4820863,644 노상주차장,11215,10500,서울특별시 광진구 자양동 644 로얄동아아파트,0,0,0,0,0,0,30000,20000,40000,127.080761,37.52798
2219,4820882,644 노상주차장,11215,10500,서울특별시 광진구 자양동 644 로얄동아아파트,0,0,0,0,0,0,30000,20000,40000,127.080873,37.528234
2220,4820969,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 578 자양우성4차아파트,5,200,0,0,0,90000,30000,20000,40000,127.07625,37.535335
2221,4820970,현대6차아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 786 현대6차아파트,0,0,0,0,0,0,30000,20000,40000,127.071044,37.532853
2222,4820971,787 노상주차장,11215,10500,서울특별시 광진구 자양동 787 삼성아파트,0,0,0,0,0,0,30000,20000,40000,127.070898,37.532361
2223,4820972,대동모텔앞노상주차장,11215,10500,서울특별시 광진구 자양동 10-6 시마모텔,0,0,0,0,0,0,30000,20000,40000,127.065409,37.539447
2224,4820973,648-6 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 648-6,0,0,0,0,0,0,30000,20000,40000,127.08106,37.529811
2225,4820986,640-9 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 640-9,0,0,0,0,0,0,30000,20000,40000,127.078906,37.529747
2226,4820987,자양현대아파트옆노상주차장,11215,10500,서울특별시 광진구 자양동 794 드림타운,0,0,0,0,0,0,30000,20000,40000,127.084037,37.528558
2227,4756841,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.091781,37.531427
2228,4821000,787 노상주차장,11215,10500,서울특별시 광진구 자양동 787 삼성아파트,0,0,0,0,0,0,30000,20000,40000,127.072201,37.532003
2229,4821183,747-1 노상주차장,11215,10500,서울특별시 광진구 자양2동 747-1,0,0,0,0,0,0,30000,20000,40000,127.075604,37.529192
2230,4755832,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.09179,37.531338
2231,4821207,송림기사식당길A노상공영주차장,11215,10500,서울특별시 광진구 자양동 794-2 자양교회,5,200,0,0,0,90000,0,0,0,127.07705,37.537573
2232,4756840,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.09179,37.531309
2233,4825107,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 580-5,5,200,0,0,0,90000,30000,20000,40000,127.075786,37.533711
2234,4825108,송림기사식당길B공영주차장,11215,10500,서울특별시 광진구 자양동 227-295,5,200,0,0,0,90000,30000,20000,40000,127.076996,37.537796
2235,4825109,자양8차현대아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.071276,37.533469
2236,4825111,아차산로192거주자우선주차장,11215,10500,서울특별시 광진구 자양동 17-5,0,0,0,0,0,0,30000,20000,40000,127.064781,37.541242
2237,5542921,758 노상주차장,11215,10500,서울특별시 광진구 자양동 462-7,0,0,0,0,0,0,30000,20000,40000,127.08268,37.527702
2238,4825114,자양8차현대아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.072025,37.532981
2239,4825115,24-21 노상주차장,11215,10500,서울특별시 광진구 자양동 24-21,0,0,0,0,0,0,30000,20000,40000,127.063901,37.540478
2240,4820989,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.091786,37.531276
2241,4825117,637-40 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 637-40,0,0,0,0,0,0,30000,20000,40000,127.080608,37.530812
2242,5542950,588-20 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 588-20 진넥스빌,0,0,0,0,0,0,30000,20000,40000,127.072273,37.530298
2243,5542948,758 노상주차장,11215,10500,서울특별시 광진구 자양동 454-7,0,0,0,0,0,0,30000,20000,40000,127.080684,37.527788
2244,4825131,644 노상주차장,11215,10500,서울특별시 광진구 자양동 644 로얄동아아파트,0,0,0,0,0,0,30000,20000,40000,127.081958,37.527999
2245,4825132,문명빌딩옆노상주차장,11215,10500,서울특별시 광진구 자양동 588 태원강변아파트,0,0,0,0,0,0,30000,20000,40000,127.07217,37.530698
2246,4825136,뚝도변전소옆노상주차장,11215,10500,서울특별시 광진구 자양3동 510-13,0,0,0,0,0,0,30000,20000,40000,127.069308,37.53658
2247,4825391,643-23 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 643-23 현대빌라트,0,0,0,0,0,0,30000,20000,40000,127.080306,37.528177
2248,4825400,687-22 노상주차장,11215,10500,서울특별시 광진구 자양동 687-22,0,0,0,0,0,0,30000,20000,40000,127.088617,37.531804
2249,5542922,758 노상주차장,11215,10500,서울특별시 광진구 자양동 462-7,0,0,0,0,0,0,30000,20000,40000,127.082594,37.527707
2250,4825413,582-19 노상주차장,11215,10500,서울특별시 광진구 자양동 582-19,0,0,0,0,0,0,30000,20000,40000,127.074261,37.531785
2251,4825419,641 노상주차장,11215,10500,서울특별시 광진구 자양동 641 경남아파트,0,0,0,0,0,0,30000,20000,40000,127.079173,37.529119
2252,4825420,광양고등학교뒤노상주차장,11215,10500,서울특별시 광진구 자양2동 668,0,0,0,0,0,0,30000,20000,40000,127.08467,37.52942
2253,4825421,자양현대아파트옆노상주차장,11215,10500,서울특별시 광진구 자양2동 676,0,0,0,0,0,0,30000,20000,40000,127.084002,37.52873
2254,4825433,신양중학교골목노상주차장,11215,10500,서울특별시 광진구 자양동 57-8 신양중학교,0,0,0,0,0,0,30000,20000,40000,127.063868,37.532712
2255,4825437,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 227-137,5,200,0,0,0,90000,30000,20000,40000,127.076668,37.536702
2256,4825439,689-7 노상주차장,11215,10500,서울특별시 광진구 자양동 689-7 효성맨션,0,0,0,0,0,0,30000,20000,40000,127.08837,37.530891
2257,4825441,686-55 노상주차장,11215,10500,서울특별시 광진구 자양동 686-55 동산빌라,0,0,0,0,0,0,30000,20000,40000,127.087919,37.531248
2258,4825442,597-4 노상주차장,11215,10500,서울특별시 광진구 자양동 597-4,0,0,0,0,0,0,30000,20000,40000,127.077809,37.531049
2259,4826749,아차산로192거주자우선주차장,11215,10500,서울특별시 광진구 자양동 17-5,0,0,0,0,0,0,30000,20000,40000,127.064655,37.54128
2260,4826813,787 노상주차장,11215,10500,서울특별시 광진구 자양동 787 삼성아파트,0,0,0,0,0,0,30000,20000,40000,127.072256,37.532087
2261,4827363,454-7 노상주차장,11215,10500,서울특별시 광진구 자양동 454-7,0,0,0,0,0,0,30000,20000,40000,127.073556,37.532881
2262,4827433,자양8차현대아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.072297,37.532894
2263,4829636,644 노상주차장,11215,10500,서울특별시 광진구 자양동 644 로얄동아아파트,0,0,0,0,0,0,30000,20000,40000,127.081141,37.528646
2264,4829682,자양현대아파트옆노상주차장,11215,10500,서울특별시 광진구 자양동 794 드림타운,0,0,0,0,0,0,30000,20000,40000,127.084062,37.528453
2265,4830436,천주교자양동교회노상주차장,11215,10500,서울특별시 광진구 자양동 669 자양2동천주교회,0,0,0,0,0,0,30000,20000,40000,127.084185,37.52919
2266,4830669,신양중학교골목노상주차장,11215,10500,서울특별시 광진구 자양동 57-8 신양중학교,0,0,0,0,0,0,30000,20000,40000,127.064341,37.53307
2267,4830682,다성시티빌앞주차장,11215,10500,서울특별시 광진구 자양동 595-8,0,0,0,0,0,0,30000,20000,40000,127.078754,37.530262
2268,4830927,582-19 노상주차장,11215,10500,서울특별시 광진구 자양동 582-19,0,0,0,0,0,0,30000,20000,40000,127.074133,37.531836
2269,4831091,자양우성6차아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 515-1 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.070184,37.53682
2270,4821202,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.091806,37.531231
2271,4813354,동서울호텔길A공영주차장,11215,10300,서울특별시 광진구 구의동 596-5 광성빌딩,5,250,0,0,0,100000,0,0,0,127.091565,37.533974
2272,4831212,J-town앞노상주차장,11215,10500,서울특별시 광진구 자양동 460-3 J town,0,0,0,0,0,0,30000,20000,40000,127.072488,37.533618
2273,4831390,203-18 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 203-18 영교빌라,0,0,0,0,0,0,30000,20000,40000,127.061108,37.535334
2274,4837101,광양고등학교뒤노상주차장,11215,10500,서울특별시 광진구 자양동 674 서울광양중학교,0,0,0,0,0,0,30000,20000,40000,127.086473,37.528828
2275,4754521,동서울호텔길노상공영주차장,11215,10500,서울특별시 광진구 자양동 609-1,5,250,0,0,0,100000,0,0,0,127.091789,37.531145
2276,4837106,아차산로192노상주차장,11215,10500,서울특별시 광진구 자양동 17-5,0,0,0,0,0,0,30000,20000,40000,127.064655,37.54128
2277,4754489,동서울호텔길B공영주차장,11215,10300,서울특별시 광진구 구의동 599-8 아원빌딩,5,250,0,0,0,100000,0,0,0,127.092004,37.531922
2278,4837112,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 580-5,5,200,0,0,0,90000,30000,20000,40000,127.075786,37.533711
2279,4837113,자양8차현대홈타운노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.071349,37.533173
2280,5542951,588-20 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 588-20 진넥스빌,0,0,0,0,0,0,30000,20000,40000,127.072187,37.53031
2281,4837115,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 227-141,5,200,0,0,0,90000,30000,20000,40000,127.076666,37.536624
2282,4837116,651-45 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 651-45,0,0,0,0,0,0,30000,20000,40000,127.081965,37.530153
2283,4837288,송림기사식당길A노상공영주차장,11215,10500,서울특별시 광진구 자양동 806-9 space 66,0,0,0,0,0,0,30000,20000,40000,127.076414,37.535469
2284,4837290,뚝도변전소옆노상주차장,11215,10500,서울특별시 광진구 자양3동 510-13,0,0,0,0,0,0,30000,20000,40000,127.069308,37.53658
2285,4837295,송림기사식당길A노상공영주차장,11215,10500,서울특별시 광진구 자양동 580-5,0,0,0,0,0,0,30000,20000,40000,127.075821,37.533463
2286,4754490,동서울호텔길B공영주차장,11215,10300,서울특별시 광진구 구의동 599-8 아원빌딩,5,250,0,0,0,100000,0,0,0,127.091947,37.532048
2287,4757149,동서울호텔길B공영주차장,11215,10300,서울특별시 광진구 구의동 599-8 아원빌딩,5,250,0,0,0,100000,0,0,0,127.091969,37.531444
2288,4814974,동서울호텔길B공영주차장,11215,10300,서울특별시 광진구 구의동 599-8 아원빌딩,5,250,0,0,0,100000,0,0,0,127.091947,37.531985
2289,4837918,649-1 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 649-1,0,0,0,0,0,0,30000,20000,40000,127.080861,37.530445
2290,4837919,659-30 노상주차장,11215,10500,서울특별시 광진구 자양동 659-30,0,0,0,0,0,0,30000,20000,40000,127.083889,37.531943
2291,4837920,YM프라잰스타아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 663-21 와이엠프라젠스파,0,0,0,0,0,0,30000,20000,40000,127.08454,37.530989
2292,4837921,그린아파트앞노상주차장,11215,10500,서울특별시 광진구 자양동 665 그린아파트,0,0,0,0,0,0,30000,20000,40000,127.084148,37.530626
2293,4837922,현대파크빌라앞노상주차장,11215,10500,서울특별시 광진구 자양동 666-27 현대파크빌라,0,0,0,0,0,0,30000,20000,40000,127.08315,37.528793
2294,4837923,현대파크빌라앞노상주차장,11215,10500,서울특별시 광진구 자양동 666-27 현대파크빌라,0,0,0,0,0,0,30000,20000,40000,127.083493,37.528919
2295,4838012,10-7 노상주차장,11215,10500,서울특별시 광진구 자양동 10-7 진주빌라,0,0,0,0,0,0,30000,20000,40000,127.065716,37.539971
2296,4838013,진주빌라앞노상주차장,11215,10500,서울특별시 광진구 자양동 226-1 성진빌리지,0,0,0,0,0,0,30000,20000,40000,127.065666,37.532918
2297,4838020,한라아파트부설주차장,11215,10500,서울특별시 광진구 자양동 762 한라아파트,0,0,0,0,0,0,30000,20000,40000,127.070522,37.535678
2298,4838105,226-32 거주자우선주차장,11215,10500,서울특별시 광진구 자양동 226-32,0,0,0,0,0,0,30000,20000,40000,127.075243,37.53918
2299,4838107,뚝도변전소옆노상주차장,11215,10500,서울특별시 광진구 자양3동 510-13,0,0,0,0,0,0,30000,20000,40000,127.069308,37.53658
2300,4838108,자양6차우성아파트옆노상주차장,11215,10500,서울특별시 광진구 자양동 515-1 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.070603,37.536299
2301,4838109,자양1차우성아파트옆노상주차장,11215,10500,서울특별시 광진구 자양동 579 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.075535,37.534842
2302,4838110,송림기사식당길A노상공영주차장,11215,10500,서울특별시 광진구 자양동 579 우성아파트,0,0,0,0,0,0,30000,20000,40000,127.076025,37.534113
2303,4838112,593-14 노상주차장,11215,10500,서울특별시 광진구 자양동 593-14,0,0,0,0,0,0,30000,20000,40000,127.076761,37.529649
2304,4838113,594 노상주차장,11215,10500,서울특별시 광진구 자양동 594,0,0,0,0,0,0,30000,20000,40000,127.07711,37.530069
2305,4757150,동서울호텔길B공영주차장,11215,10300,서울특별시 광진구 구의동 599-8 아원빌딩,5,250,0,0,0,100000,0,0,0,127.091868,37.531778
2306,4839518,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 579 우성아파트,5,200,0,0,0,90000,30000,20000,40000,127.075833,37.533992
2307,4839519,자양8차현대홈타운노상주차장,11215,10500,서울특별시 광진구 자양동 789 자양8차현대홈타운,0,0,0,0,0,0,30000,20000,40000,127.071415,37.533143
2308,4839522,복시시설앞노상주차장,11215,10500,서울특별시 광진구 자양동 678 노인복지시설,0,0,0,0,0,0,30000,20000,40000,127.085477,37.530605
2309,4839524,송림기사식당길공영주차장,11215,10500,서울특별시 광진구 자양동 579 우성아파트,5,200,0,0,0,90000,30000,20000,40000,127.075838,37.534023
