일련번호(no),주차장고유값(pl_id),주차장이름(pl_nm),구코드(sgg_code),법정동코드(bemd_code),주소(지번)(lot_num_address),일반-기본단위시간(pl_basic_rate_min),일반-기본단위금액(pl_basic_rate_amt),일반-추가단위시간(pl_addi_rate_min),일반-추가단위금액(pl_addi_rate_amt),일반-1일(전일)(pl_allday_pass_amt),일반-1월(정기권)(pl_month_pass_amt),건축물층수-지하(pl_num_floor_underground),건축물층수-지상(pl_num_floor_aboveground),계획주차면수(pl_num_space_planned),경도(logitude),위도(latitude)
1396,5018818,부성빌딩 주차장,11215,10500,서울특별시 광진구 자양동 553-588,0,0,0,0,0,0,1,4,7.0,127.070411,37.534919
1397,5018819,자양우성5차아파트 주차장,11215,10500,서울특별시 광진구 자양동 553-41 자양우성5차아파트,0,0,0,0,0,0,1,2,65.0,127.071194,37.534781
1398,5018820,자양우성3차아파트 주차장,11215,10500,서울특별시 광진구 자양동 516-3 자양우성3차아파트,0,0,0,0,0,0,1,2,13.0,127.071688,37.534992
1399,5018821,능동로8길 019-00 주차장,11215,10500,서울특별시 광진구 자양동 512-8,0,0,0,0,0,0,1,5,0.0,127.070331,37.536484
1400,5018822,자양고등학교 주차장,11215,10500,서울특별시 광진구 자양동 516-2 자양고등학교,0,0,0,0,0,0,1,4,68.0,127.072283,37.535197
1401,5018823,동자초등학교 주차장,11215,10500,서울특별시 광진구 자양동 516-4 동자초등학교,0,0,0,0,0,0,0,3,38.0,127.072159,37.534694
1402,5018824,자양번영로13길 006-00 주차장,11215,10500,서울특별시 광진구 자양동 227-42,0,0,0,0,0,0,0,4,0.0,127.07652,37.537597
1403,5018825,자양번영로13길 003-00 주차장,11215,10500,서울특별시 광진구 자양동 227-128,0,0,0,0,0,0,1,4,0.0,127.076724,37.537409
1404,5018826,화인빌 주차장,11215,10500,서울특별시 광진구 자양동 833-3 화인빌,0,0,0,0,0,0,1,4,5.0,127.06348,37.539168
1405,5018827,동일로12길 014-06 주차장,11215,10500,서울특별시 광진구 자양동 834-2,0,0,0,0,0,0,1,3,0.0,127.063219,37.539017
1406,5018828,동일로10가길 014-00 주차장,11215,10500,서울특별시 광진구 자양동 838-9,0,0,0,0,0,0,1,3,0.0,127.064083,37.538577
1407,5018829,동일로10나길 011-02 주차장,11215,10500,서울특별시 광진구 자양동 838-8,0,0,0,0,0,0,1,3,0.0,127.064163,37.538501
1408,5018830,한아름빌 주차장,11215,10500,서울특별시 광진구 자양동 838-2 한아름빌,0,0,0,0,0,0,0,5,5.0,127.064266,37.538668
1409,5018832,세움리치빌 주차장,11215,10500,서울특별시 광진구 자양동 229-6 세움리치빌,0,0,0,0,0,0,0,5,11.0,127.078683,37.53556
1410,5018833,아차산로40길 053-11 주차장,11215,10500,서울특별시 광진구 자양동 229-17,0,0,0,0,0,0,0,5,4.0,127.078962,37.534895
1411,5018834,아차산로40길 053-20 주차장,11215,10500,서울특별시 광진구 자양동 229-33,0,0,0,0,0,0,0,6,10.0,127.078454,37.535305
1412,5018835,뚝섬로49길 064-07 주차장,11215,10500,서울특별시 광진구 자양동 622-26,0,0,0,0,0,0,0,3,3.0,127.080952,37.534596
1413,5018836,리치빌 주차장,11215,10500,서울특별시 광진구 자양동 625-7,0,0,0,0,0,0,0,4,4.0,127.081262,37.53507
1414,5018837,뚝섬로51길 059-10 주차장,11215,10500,서울특별시 광진구 자양동 625-4,0,0,0,0,0,0,0,3,0.0,127.081136,37.53512
1415,5018838,자양로15길 043-00 주차장,11215,10500,서울특별시 광진구 자양동 625-17,0,0,0,0,0,0,1,4,0.0,127.081388,37.535319
1416,5018839,자양로15길 031-00 주차장,11215,10500,서울특별시 광진구 자양동 625-27,0,0,0,0,0,0,1,3,0.0,127.081914,37.535457
1417,5018840,자양로 087-00 주차장,11215,10500,서울특별시 광진구 자양동 627-2,0,0,0,0,0,0,2,7,0.0,127.083659,37.535661
1418,5018842,혜민병원 주차장,11215,10500,서울특별시 광진구 자양동 627-3 혜민병원,30,1500,10,500,0,0,0,4,81.0,127.083506,37.535164
1419,5018843,자양로11길 006-08 주차장,11215,10500,서울특별시 광진구 자양동 627-20,0,0,0,0,0,0,1,4,4.0,127.083696,37.535168
1420,5018844,자양로11길 006-04 주차장,11215,10500,서울특별시 광진구 자양동 627-22,0,0,0,0,0,0,1,4,4.0,127.083751,37.535025
1421,5018845,달성빌딩 주차장,11215,10500,서울특별시 광진구 자양동 627-24 달성빌딩,0,0,0,0,0,0,1,4,0.0,127.083787,37.534878
1422,5018846,자양로11길 008-00 주차장,11215,10500,서울특별시 광진구 자양동 627-25,0,0,0,0,0,0,1,4,0.0,127.083617,37.534825
1423,5018847,자양로11길 012-00 주차장,11215,10500,서울특별시 광진구 자양동 627-27,0,0,0,0,0,0,1,4,0.0,127.083326,37.534796
1424,5018848,혜민병원행정동 주차장,11215,10500,서울특별시 광진구 자양동 630-19,0,0,0,0,0,0,0,4,16.0,127.083018,37.535001
1425,5018849,아차산로22길 017-03 주차장,11215,10500,서울특별시 광진구 자양동 16-44,0,0,0,0,0,0,0,4,4.0,127.064583,37.541096
1426,5018850,아차산로22길 014-00 주차장,11215,10500,서울특별시 광진구 자양동 24-14,0,0,0,0,0,0,1,2,0.0,127.064259,37.541227
1427,5018851,동일로 096-00 주차장,11215,10500,서울특별시 광진구 자양동 24-2,0,0,0,0,0,0,1,3,11.0,127.063692,37.541127
1428,5018852,청정아파트 주차장,11215,10500,서울특별시 광진구 자양동 24-28 청정아파트,0,0,0,0,0,0,1,7,15.0,127.06397,37.541076
1429,5018853,아차산로22길 030-00 주차장,11215,10500,서울특별시 광진구 자양동 24-23,0,0,0,0,0,0,1,3,0.0,127.063989,37.540731
1430,5018854,아차산로22길 030-04 주차장,11215,10500,서울특별시 광진구 자양동 24-3,0,0,0,0,0,0,1,3,0.0,127.063888,37.540758
1431,5018855,동일로 092-00 주차장,11215,10500,서울특별시 광진구 자양동 24-8,0,0,0,0,0,0,1,4,0.0,127.063577,37.540691
1432,5018880,능동로4길 066-01 주차장,11215,10500,서울특별시 광진구 자양동 493-13,0,0,0,0,0,0,1,4,2.0,127.070327,37.531653
1433,5018881,자양번영로3길 007-00 주차장,11215,10500,서울특별시 광진구 자양동 584,0,0,0,0,0,0,1,3,0.0,127.074628,37.531639
1434,5018882,자양번영로3나길 015-00 주차장,11215,10500,서울특별시 광진구 자양동 585-9,0,0,0,0,0,0,1,3,0.0,127.073776,37.531272
1435,5018883,건국대학교 동문회관 주차장,11215,10500,서울특별시 광진구 자양동 227-336 건국대학교동문회관,30,1500,10,500,0,0,1,7,51.0,127.074628,37.53824
1436,5018884,이튼타워리버1차 주차장,11215,10500,서울특별시 광진구 자양동 510-5 이튼타워리버1차,30,1000,30,1000,10000,0,4,26,221.0,127.069716,37.536925
1437,5018885,우성아파트 주차장,11215,10500,서울특별시 광진구 자양동 515-1 우성아파트,0,0,0,0,0,0,1,14,74.0,127.070595,37.536694
1438,5018886,자양빌라 주차장,11215,10500,서울특별시 광진구 자양동 512-6,0,0,0,0,0,0,1,2,0.0,127.07043,37.536152
1439,5018887,진파크빌 주차장,11215,10500,서울특별시 광진구 자양동 846-7 진파크빌,0,0,0,0,0,0,1,4,6.0,127.066281,37.538061
1440,5018891,능동로7길 060-00 주차장,11215,10500,서울특별시 광진구 자양동 846-11,0,0,0,0,0,0,1,4,2.0,127.065926,37.537841
1441,5018892,뚝섬로23가길 023-00 주차장,11215,10500,서울특별시 광진구 자양동 841-9,0,0,0,0,0,0,1,3,0.0,127.065597,37.538308
1442,5018893,가민리치빌 주차장,11215,10500,서울특별시 광진구 자양동 842-11,0,0,0,0,0,0,0,5,7.0,127.065429,37.538294
1443,5018894,아차산로46길 020-00 주차장,11215,10500,서울특별시 광진구 자양동 221-9,0,0,0,0,0,0,0,6,3.0,127.080788,37.536161
1444,5018895,뚝섬로30길 006-03 주차장,11215,10500,서울특별시 광진구 자양동 46-10,0,0,0,0,0,0,1,3,0.0,127.065894,37.535609
1445,5018896,뚝섬로26길 021-00 주차장,11215,10500,서울특별시 광진구 자양동 46-40,0,0,0,0,0,0,1,4,0.0,127.065136,37.535606
1446,5018900,자양4동 제4경로당 주차장,11215,10500,서울특별시 광진구 자양동 51-47 자양4동 제4경로당,0,0,0,0,0,0,1,3,0.0,127.065323,37.535168
1447,5018901,동일로4길 068-04 주차장,11215,10500,서울특별시 광진구 자양동 52-8,0,0,0,0,0,0,1,3,0.0,127.064621,37.535323
1448,5018902,동일로4길 056-19 주차장,11215,10500,서울특별시 광진구 자양동 52-121,0,0,0,0,0,0,1,2,0.0,127.064754,37.535015
1449,5018903,동일로4길 052-00 주차장,11215,10500,서울특별시 광진구 자양동 53-9,0,0,0,0,0,0,1,3,0.0,127.063806,37.535675
1450,5018904,DYD하우스 주차장,11215,10500,서울특별시 광진구 자양동 221-28,0,0,0,0,0,0,0,6,5.0,127.080311,37.536416
1451,5018923,능동로7길 066-00 주차장,11215,10500,서울특별시 광진구 자양동 846-17,0,0,0,0,0,0,1,4,0.0,127.065649,37.537902
1452,5018924,뚝섬로27길 033-00 주차장,11215,10500,서울특별시 광진구 자양동 845-11,0,0,0,0,0,0,1,3,0.0,127.066003,37.537412
1453,5018926,뚝섬로23길 037-00 주차장,11215,10500,서울특별시 광진구 자양동 845-15,0,0,0,0,0,0,1,4,0.0,127.065492,37.537314
1454,5018927,뚝섬로23가길 001-00 주차장,11215,10500,서울특별시 광진구 자양동 843-8,0,0,0,0,0,0,1,4,0.0,127.065272,37.537288
1455,5018941,자양로7길 006-14 주차장,11215,10500,서울특별시 광진구 자양동 657-20,0,0,0,0,0,0,1,3,0.0,127.083987,37.533354
1456,5018942,자양로7길 006-16 주차장,11215,10500,서울특별시 광진구 자양동 657-23,0,0,0,0,0,0,1,3,0.0,127.08402,37.533257
1457,5018944,자양로7길 010-00 주차장,11215,10500,서울특별시 광진구 자양동 657-31,0,0,0,0,0,0,0,5,5.0,127.084207,37.533161
1458,5018946,자양로7길 006-15 주차장,11215,10500,서울특별시 광진구 자양동 657-18,0,0,0,0,0,0,1,6,8.0,127.084257,37.53341
1459,5018964,그린빌라 주차장,11215,10500,서울특별시 광진구 자양동 769-16 그린빌라,0,0,0,0,0,0,1,3,3.0,127.082238,37.539055
1460,5018965,자양로21길 016-13 주차장,11215,10500,서울특별시 광진구 자양동 768-4,0,0,0,0,0,0,1,3,0.0,127.081704,37.539875
1461,5018966,자양로21길 016-15 주차장,11215,10500,서울특별시 광진구 자양동 768-3,0,0,0,0,0,0,1,3,3.0,127.081572,37.539909
1462,5018967,삼화빌딩 주차장,11215,10500,서울특별시 광진구 자양동 623 삼화빌딩,0,0,0,0,0,0,1,4,0.0,127.081358,37.534526
1463,5018968,아차산로39길 037-00 주차장,11215,10500,서울특별시 광진구 자양동 226-21,0,0,0,0,0,0,1,6,3.0,127.075719,37.538923
1464,5018969,아차산로39길 038-06 주차장,11215,10500,서울특별시 광진구 자양동 225-74,0,0,0,0,0,0,1,4,3.0,127.075559,37.539191
1465,5018970,호수빌라 주차장,11215,10500,서울특별시 광진구 자양동 225-71 호수빌라,0,0,0,0,0,0,1,3,2.0,127.075834,37.539113
1466,5019007,자양번영로2길 059-00 주차장,11215,10500,서울특별시 광진구 자양동 595-30,0,0,0,0,0,0,0,3,2.0,127.078403,37.529985
1467,5019008,자양번영로2길 059-08 주차장,11215,10500,서울특별시 광진구 자양동 595-9,0,0,0,0,0,0,0,5,13.0,127.07848,37.530264
1468,5019010,서림골드빌라 주차장,11215,10500,서울특별시 광진구 자양동 595-6 서림골드빌라,0,0,0,0,0,0,0,3,3.0,127.078507,37.530347
1469,5019012,다올주택 주차장,11215,10500,서울특별시 광진구 자양동 596-30 다올주택,0,0,0,0,0,0,0,4,4.0,127.078579,37.530508
1470,5019066,뚝섬로52길 004-00 주차장,11215,10500,서울특별시 광진구 자양동 606-27,0,0,0,0,0,0,1,5,0.0,127.079354,37.531799
1471,5019067,뚝섬로50길 007-04 주차장,11215,10500,서울특별시 광진구 자양동 606-38,0,0,0,0,0,0,1,5,0.0,127.07842,37.531836
1472,5019068,뚝섬로50길 007-10 주차장,11215,10500,서울특별시 광진구 자양동 606-40,0,0,0,0,0,0,1,5,0.0,127.078669,37.531766
1473,5019069,자양번영로6길 061-00 주차장,11215,10500,서울특별시 광진구 자양동 606-42,0,0,0,0,0,0,1,3,0.0,127.078919,37.531695
1474,5019070,뚝섬로46길 026-00 주차장,11215,10500,서울특별시 광진구 자양동 602-4,0,0,0,0,0,0,0,3,0.0,127.076549,37.531592
1475,5019071,자양번영로4길 019-00 주차장,11215,10500,서울특별시 광진구 자양동 602-6,0,0,0,0,0,0,0,3,0.0,127.076521,37.53148
1476,5019072,자양번영로4길 029-07 주차장,11215,10500,서울특별시 광진구 자양동 603-6,0,0,0,0,0,0,1,3,0.0,127.077014,37.531626
1477,5019073,자양번영로4길 031-00 주차장,11215,10500,서울특별시 광진구 자양동 603-17,0,0,0,0,0,0,0,3,1.0,127.077109,37.531326
1478,5019074,정든타운 주차장,11215,10500,서울특별시 광진구 자양동 649-5 정든타운,0,0,0,0,0,0,0,4,6.0,127.081287,37.530273
1479,5019075,뚝섬로52나길 042-04 주차장,11215,10500,서울특별시 광진구 자양동 649-12,0,0,0,0,0,0,1,3,0.0,127.081243,37.530168
1480,5019076,진봉 주차장,11215,10500,서울특별시 광진구 자양동 649-31 진봉,0,0,0,0,0,0,0,5,3.0,127.081024,37.529973
1481,5019077,뚝섬로52다길 031-09 주차장,11215,10500,서울특별시 광진구 자양동 649-24,0,0,0,0,0,0,1,4,1.0,127.081074,37.530079
1482,5019078,뚝섬로52나길 038-00 주차장,11215,10500,서울특별시 광진구 자양동 649-4,0,0,0,0,0,0,0,4,8.0,127.081124,37.530326
1483,5019159,뚝섬로27길 065-00 주차장,11215,10500,서울특별시 광진구 자양동 11-1,0,0,0,0,0,0,1,3,0.0,127.066724,37.538684
1484,5019160,뚝섬로27길 059-06 주차장,11215,10500,서울특별시 광진구 자양동 847-11,0,0,0,0,0,0,1,2,0.0,127.06635,37.538616
1485,5019161,뚝섬로27길 049-10 주차장,11215,10500,서울특별시 광진구 자양동 847-4,0,0,0,0,0,0,1,3,3.0,127.066293,37.538479
1486,5019162,자양로4길 016-07 주차장,11215,10500,서울특별시 광진구 자양동 686-34,0,0,0,0,0,0,1,2,0.0,127.087532,37.531525
1487,5019164,뚝섬로48길 031-00 주차장,11215,10500,서울특별시 광진구 자양동 597-24,0,0,0,0,0,0,0,3,0.0,127.077206,37.530631
1488,5019165,자양번영로4길 040-00 주차장,11215,10500,서울특별시 광진구 자양동 597-1,0,0,0,0,0,0,1,3,2.0,127.077491,37.531092
1489,5019166,자양번영로4길 042-02 주차장,11215,10500,서울특별시 광진구 자양동 597-7,0,0,0,0,0,0,0,4,0.0,127.077472,37.530979
1490,5019167,자양번영로4길 042-06 주차장,11215,10500,서울특별시 광진구 자양동 597-10,0,0,0,0,0,0,0,4,0.0,127.077434,37.530882
1491,5019168,자양번영로4길 042-12 주차장,11215,10500,서울특별시 광진구 자양동 597-18,0,0,0,0,0,0,0,4,0.0,127.077387,37.530711
1492,5019169,자양번영로4길 042-14 주차장,11215,10500,서울특별시 광진구 자양동 597-23,0,0,0,0,0,0,0,3,2.0,127.077357,37.530618
1493,5019170,자양번영로4길 042-16 주차장,11215,10500,서울특별시 광진구 자양동 597-26,0,0,0,0,0,0,0,3,0.0,127.07732,37.530524
1494,5019171,자양번영로4길 042-20 주차장,11215,10500,서울특별시 광진구 자양동 597-36,0,0,0,0,0,0,0,4,0.0,127.077283,37.530327
1495,5019173,뚝섬로52다길 045-00 주차장,11215,10500,서울특별시 광진구 자양동 649-28,0,0,0,0,0,0,0,4,2.0,127.081504,37.529847
1496,5019174,뚝섬로52다길 008-00 주차장,11215,10500,서울특별시 광진구 자양동 639-2,0,0,0,0,0,0,1,4,0.0,127.079191,37.530221
1497,5019175,뚝섬로52다길 018-06 주차장,11215,10500,서울특별시 광진구 자양동 639-27,0,0,0,0,0,0,0,4,0.0,127.07978,37.529983
1498,5019176,뚝섬로52다길 018-03 주차장,11215,10500,서울특별시 광진구 자양동 639-34,0,0,0,0,0,0,0,4,0.0,127.079963,37.529952
1499,5019177,뚝섬로52다길 018-07 주차장,11215,10500,서울특별시 광진구 자양동 639-35,0,0,0,0,0,0,1,3,0.0,127.079918,37.529871
1500,5019178,뚝섬로54길 039-00 주차장,11215,10500,서울특별시 광진구 자양동 648-18,0,0,0,0,0,0,1,3,0.0,127.080279,37.529867
1501,5019179,뚝섬로52라길 031-00 주차장,11215,10500,서울특별시 광진구 자양동 648-24,0,0,0,0,0,0,0,3,0.0,127.080465,37.529537
1502,5019180,뚝섬로52다길 042-05 주차장,11215,10500,서울특별시 광진구 자양동 648-10,0,0,0,0,0,0,0,2,0.0,127.081159,37.52958
1503,5019181,뚝섬로56길 038-13 주차장,11215,10500,서울특별시 광진구 자양동 650-18,0,0,0,0,0,0,0,3,0.0,127.081924,37.529871
1504,5019182,뚝섬로52라길 059-00 주차장,11215,10500,서울특별시 광진구 자양동 650-37,0,0,0,0,0,0,0,3,0.0,127.081881,37.529382
1505,5019183,뚝섬로52라길 069-00 주차장,11215,10500,서울특별시 광진구 자양동 650-29,0,0,0,0,0,0,0,4,0.0,127.082453,37.529425
1506,5019184,뚝섬로52라길 002-00 주차장,11215,10500,서울특별시 광진구 자양동 640,0,0,0,0,0,0,1,3,0.0,127.078734,37.529737
1507,5019185,동일로10가길 024-02 주차장,11215,10500,서울특별시 광진구 자양동 838-1,0,0,0,0,0,0,1,3,0.0,127.064177,37.538748
1508,5019186,동일로10가길 024-01 주차장,11215,10500,서울특별시 광진구 자양동 839-12,0,0,0,0,0,0,1,4,6.0,127.064354,37.538845
1509,5019187,동일로18가길 020-00 주차장,11215,10500,서울특별시 광진구 자양동 839-2,0,0,0,0,0,0,1,3,0.0,127.064528,37.538831
1510,5019188,동일로18가길 026-00 주차장,11215,10500,서울특별시 광진구 자양동 839-5,0,0,0,0,0,0,1,2,0.0,127.064735,37.538583
1511,5019190,더풍상하우스 주차장,11215,10500,서울특별시 광진구 자양동 840-13,0,0,0,0,0,0,0,5,4.0,127.065138,37.538673
1512,5019191,고은빌라 주차장,11215,10500,서울특별시 광진구 자양동 840-22 고은빌라,0,0,0,0,0,0,0,5,3.0,127.064968,37.539032
1513,5019192,동일로18나길 006-08 주차장,11215,10500,서울특별시 광진구 자양동 840-24,0,0,0,0,0,0,0,4,0.0,127.064926,37.539111
1514,5019193,동일로18가길 007-00 주차장,11215,10500,서울특별시 광진구 자양동 840-1,0,0,0,0,0,0,1,3,0.0,127.064476,37.539293
1515,5019194,뚝섬로27길 059-05 주차장,11215,10500,서울특별시 광진구 자양동 847-10,0,0,0,0,0,0,1,3,3.0,127.066456,37.538473
1516,5019196,뚝섬로23가길 027-00 주차장,11215,10500,서울특별시 광진구 자양동 841-10,0,0,0,0,0,0,1,3,0.0,127.065665,37.538435
1517,5019197,동일로10다길 025-08 주차장,11215,10500,서울특별시 광진구 자양동 842-17,0,0,0,0,0,0,1,2,0.0,127.065277,37.538298
1518,5019198,리베르떼 리버 주차장,11215,10500,서울특별시 광진구 자양동 842-7 리베르떼 리버,0,0,0,0,0,0,1,6,8.0,127.065154,37.538487
1519,5019199,동일로10다길 025-09 주차장,11215,10500,서울특별시 광진구 자양동 842-19,0,0,0,0,0,0,1,2,0.0,127.06508,37.538333
1520,5019200,동일로10다길 019-00 주차장,11215,10500,서울특별시 광진구 자양동 842-23,0,0,0,0,0,0,1,2,0.0,127.065072,37.538062
1521,5019201,동일로10다길 019-04 주차장,11215,10500,서울특별시 광진구 자양동 842-24,0,0,0,0,0,0,0,3,0.0,127.065017,37.53815
1522,5019203,키스톤하우스-7 주차장,11215,10500,서울특별시 광진구 자양동 227-279 키스톤하우스-7,0,0,0,0,0,0,0,6,16.0,127.075519,37.53584
1523,5019204,자양번영로3길 030-11 주차장,11215,10500,서울특별시 광진구 자양동 451-3,0,0,0,0,0,0,1,3,0.0,127.073898,37.532461
1524,5019205,자양번영로5길 027-00 주차장,11215,10500,서울특별시 광진구 자양동 453-8,0,0,0,0,0,0,1,4,0.0,127.073959,37.532679
1525,5019206,자양번영로5길 021-00 주차장,11215,10500,서울특별시 광진구 자양동 452-2,0,0,0,0,0,0,1,4,0.0,127.074255,37.532587
1526,5019207,자양번영로3길 030-12 주차장,11215,10500,서울특별시 광진구 자양동 582-7,0,0,0,0,0,0,1,2,0.0,127.074063,37.532325
1527,5019208,자양번영로5길 018-04 주차장,11215,10500,서울특별시 광진구 자양동 581-15,0,0,0,0,0,0,1,2,0.0,127.07468,37.532733
1528,5019209,자양번영로 031-00 주차장,11215,10500,서울특별시 광진구 자양동 581-4,0,0,0,0,0,0,1,3,0.0,127.075224,37.532482
1529,5019210,호텔케이월드 주차장,11215,10500,서울특별시 광진구 자양동 24-6 호텔케이월드,0,0,0,0,0,0,2,11,35.0,127.063485,37.540564
1530,5019211,아차산로22길 030-03 주차장,11215,10500,서울특별시 광진구 자양동 24-20,0,0,0,0,0,0,1,3,0.0,127.063806,37.540612
