"동별(1)",동별(2),동별(3),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"동별(1)",동별(2),동별(3),합계,합계,합계,합계,합계,개인사업체,개인사업체,회사법인,회사법인,회사이외의 법인,회사이외의 법인,비법인단체,비법인단체
"동별(1)",동별(2),동별(3),사업체수,사업체수,종사자수,종사자수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수,사업체수,종사자수
"동별(1)",동별(2),동별(3),사업체수,여성대표자,소계,남,여,소계,소계,소계,소계,소계,소계,소계,소계
"합계",양천구,신정6동,1044,479,6577,2850,3727,816,1576,143,975,61,3692,24,334
"합계",양천구,신정7동,1555,602,5264,2756,2508,1323,2145,120,1082,66,1670,46,367
"합계",양천구,목5동,2306,1084,10260,4101,6159,1794,3216,383,2570,83,4113,46,361
"합계",양천구,신정4동,4593,1713,17802,9405,8397,3771,8134,618,6517,125,2272,79,879
"합계",강서구,소계,58806,19887,290473,164478,125995,44201,81269,11852,167428,1928,33069,825,8707
"합계",강서구,염창동,3097,1069,16227,9655,6572,2173,3989,741,10226,127,1656,56,356
"합계",강서구,등촌1동,2720,915,17753,10336,7417,1841,4049,750,11868,92,1426,37,410
"합계",강서구,등촌2동,1211,425,3972,2160,1812,1010,1505,118,1028,63,1243,20,196
"합계",강서구,등촌3동,3261,1184,20336,9456,10880,2277,4669,762,10563,151,3799,71,1305
"합계",강서구,화곡본동,2177,809,4919,2360,2559,1933,3230,126,723,68,577,50,389
"합계",강서구,화곡2동,1283,449,2827,1483,1344,1108,1699,120,585,33,375,22,168
"합계",강서구,화곡3동,1690,692,4397,2157,2240,1498,3049,130,871,42,293,20,184
"합계",강서구,화곡4동,1928,711,4315,2233,2082,1724,2823,128,815,56,511,20,166
"합계",강서구,화곡6동,2456,875,12040,7019,5021,1964,3709,353,4218,109,3812,30,301
"합계",강서구,화곡8동,1748,727,4385,1983,2402,1558,2685,103,714,61,711,26,275
"합계",강서구,가양1동,9982,2898,70656,46720,23936,6022,12757,3685,54719,226,2746,49,434
"합계",강서구,가양2동,914,310,3352,1520,1832,689,1351,143,763,64,1021,18,217
"합계",강서구,가양3동,1252,283,7941,4770,3171,718,1219,458,5103,52,1347,24,272
"합계",강서구,발산1동,6786,2277,32771,17722,15049,4457,8770,2067,17914,179,5023,83,1064
"합계",강서구,공항동,2838,939,34394,17242,17152,2142,3546,544,27808,106,2622,46,418
"합계",강서구,방화1동,3658,1373,11304,5756,5548,3022,5367,430,3416,141,1883,65,638
"합계",강서구,방화2동,3860,934,16238,10384,5854,3206,4636,502,10164,111,1069,41,369
"합계",강서구,방화3동,1287,415,4689,2584,2105,1045,1458,145,1666,70,1217,27,348
"합계",강서구,화곡1동,4150,1573,10810,5590,5220,3633,6661,342,2558,96,832,79,759
"합계",강서구,우장산동,2508,1029,7147,3348,3799,2181,4097,205,1706,81,906,41,438
"합계",구로구,소계,52791,16161,240689,140067,100622,38395,68533,12188,138788,1510,27296,698,6072
"합계",구로구,신도림동,3711,1268,15112,7839,7273,2764,5328,800,8290,96,1036,51,458
"합계",구로구,구로1동,1158,437,3235,1642,1593,977,1640,117,784,28,573,36,238
"합계",구로구,구로3동,10885,2685,94712,59185,35527,4471,9975,6094,81139,244,3315,76,283
"합계",구로구,구로4동,2393,1079,6469,3264,3205,2071,3550,196,1610,78,829,48,480
"합계",구로구,구로5동,5596,1553,28055,15752,12303,4316,7083,1062,16476,163,3982,55,514
"합계",구로구,고척1동,3188,973,10326,5823,4503,2665,5479,401,2732,80,1703,42,412
"합계",구로구,고척2동,2416,780,5276,2897,2379,2186,3434,112,758,75,753,43,331
"합계",구로구,개봉2동,1789,671,3901,1803,2098,1596,2541,92,493,63,449,38,418
"합계",구로구,개봉3동,1428,545,8477,4915,3562,1262,1933,92,5798,46,440,28,306
"합계",구로구,오류1동,1733,654,5168,2616,2552,1429,2644,204,1827,66,433,34,264
"합계",구로구,수궁동,1801,573,6447,3783,2664,1454,2568,200,2027,111,1497,36,355
"합계",구로구,가리봉동,1189,524,4248,2351,1897,1067,1612,68,1544,42,876,12,216
"합계",구로구,구로2동,9656,2167,31811,19132,12679,7156,12774,2302,12088,155,6501,43,448
"합계",구로구,개봉1동,2540,992,6162,2956,3206,2226,3723,170,1039,90,889,54,511
"합계",구로구,오류2동,2420,903,8474,4778,3696,2007,3100,209,1776,135,3023,69,575
"합계",구로구,항동,888,357,2816,1331,1485,748,1149,69,407,38,997,33,263
"합계",금천구,소계,47964,13700,255449,158019,97430,29968,57712,16396,179994,1265,14752,335,2991
"합계",금천구,가산동,25043,6088,182376,117098,65278,11178,24103,13344,153441,482,4560,39,272
"합계",금천구,독산1동,5608,1799,24752,14667,10085,4160,8767,1230,13412,163,2077,55,496
"합계",금천구,독산2동,1531,562,4184,2337,1847,1365,2256,82,1288,58,418,26,222
"합계",금천구,독산3동,2677,991,6887,3462,3425,2395,4376,166,1254,89,916,27,341
"합계",금천구,독산4동,1385,530,3457,1886,1571,1257,2254,58,583,45,434,25,186
"합계",금천구,시흥1동,4103,1586,15341,7434,7907,3422,6319,443,4574,172,3885,66,563
"합계",금천구,시흥2동,1090,397,2778,1323,1455,944,1316,65,417,53,861,28,184
"합계",금천구,시흥3동,3839,744,9592,6720,2872,2847,4774,916,4035,66,737,10,46
"합계",금천구,시흥4동,1171,427,2350,1094,1256,1053,1572,33,138,57,396,28,244
"합계",금천구,시흥5동,1517,576,3732,1998,1734,1347,1975,59,852,80,468,31,437
"합계",영등포구,소계,74562,22629,435017,253173,181844,51186,86808,20036,282810,2382,58935,958,6464
"합계",영등포구,여의동,15940,4916,192014,114536,77478,5097,12346,9581,143777,806,33876,456,2015
"합계",영등포구,당산1동,5494,1695,24326,13574,10752,4128,6313,1166,13686,165,4031,35,296
"합계",영등포구,당산2동,4485,1387,29031,19238,9793,3114,5715,1187,20465,147,2584,37,267
"합계",영등포구,양평1동,4862,1046,25006,15517,9489,3596,5285,1121,18109,115,1341,30,271
"합계",영등포구,양평2동,3692,1069,23744,14084,9660,2288,4404,1261,17872,110,1256,33,212
"합계",영등포구,신길1동,1492,572,4556,1958,2598,1244,2127,153,934,73,1082,22,413
"합계",영등포구,신길3동,1274,485,2701,1361,1340,1130,1780,82,382,42,333,20,206
"합계",영등포구,신길4동,620,213,1455,683,772,545,720,43,275,18,199,14,261
"합계",영등포구,신길5동,721,256,2192,1186,1006,598,1009,67,368,48,750,8,65
"합계",영등포구,신길6동,1659,712,5235,2401,2834,1427,2768,134,1038,68,1021,30,408
"합계",영등포구,신길7동,996,377,3511,1772,1739,792,1391,139,931,48,1009,17,180
"합계",영등포구,대림1동,1472,575,4850,2014,2836,1254,2274,122,615,63,1737,33,224
"합계",영등포구,대림2동,2049,896,4876,2581,2295,1873,3319,122,1119,37,359,17,79
"합계",영등포구,대림3동,3310,1048,10073,5778,4295,2705,4499,470,4095,96,1146,39,333
"합계",영등포구,영등포본동,1924,772,6381,3177,3204,1563,2676,251,2158,80,1277,30,270
"합계",영등포구,영등포동,14943,4061,41886,24458,17428,12964,17969,1690,19136,234,4470,55,311
"합계",영등포구,도림동,1707,566,3580,2050,1530,1441,2115,198,943,43,256,25,266
"합계",영등포구,문래동,7922,1983,49600,26805,22795,5427,10098,2249,36907,189,2208,57,387
"합계",동작구,소계,27915,10964,109281,54637,54644,23278,41141,2933,34691,1224,28925,480,4524
"합계",동작구,노량진2동,2011,726,6809,3556,3253,1743,3053,197,1646,52,1901,19,209
"합계",동작구,상도1동,2616,1004,9396,4792,4604,2150,3937,305,1773,109,3242,52,444
"합계",동작구,상도2동,1855,797,5790,2650,3140,1544,3024,195,1000,80,1390,36,376
"합계",동작구,상도3동,1613,670,3766,1658,2108,1451,2378,73,470,55,589,34,329
"합계",동작구,상도4동,1614,589,3516,1686,1830,1434,2086,82,449,58,623,40,358
"합계",동작구,사당1동,2463,942,10779,5376,5403,1921,3910,435,5576,82,830,25,463
"합계",동작구,사당3동,1470,574,4960,2672,2288,1193,1897,166,1848,91,1081,20,134
"합계",동작구,사당4동,963,349,2159,1047,1112,853,1354,51,333,39,298,20,174
"합계",동작구,사당5동,910,346,2034,1092,942,765,1059,76,372,53,500,16,103
"합계",동작구,대방동,2475,975,12300,6686,5614,2005,3797,309,5498,122,2562,39,443
"합계",동작구,신대방1동,1453,583,3806,1984,1822,1230,1851,134,1029,59,750,30,176
"합계",동작구,신대방2동,1810,662,18775,9874,8901,1367,2615,282,9739,129,6014,32,407
"합계",동작구,흑석동,2136,943,11037,4739,6298,1795,3129,177,981,126,6614,38,313
"합계",동작구,노량진1동,2367,923,7337,3698,3639,2001,3429,240,2224,89,1362,37,322
"합계",동작구,사당2동,2159,881,6817,3127,3690,1826,3622,211,1753,80,1169,42,273
"합계",관악구,소계,37915,13641,128417,68392,60025,32437,60263,3540,35894,1418,27291,520,4969
"합계",관악구,보라매동,2025,772,6990,3615,3375,1609,2628,321,3061,70,1010,25,291
"합계",관악구,청림동,729,310,1615,763,852,640,993,47,273,23,182,19,167
"합계",관악구,행운동,2060,829,7295,3321,3974,1746,3430,216,1650,73,1923,25,292
"합계",관악구,낙성대동,1997,654,8919,4923,3996,1589,3783,311,3637,80,1401,17,98
"합계",관악구,중앙동,1658,644,6950,4066,2884,1442,2853,162,3453,37,372,17,272
"합계",관악구,인헌동,1609,599,4684,2553,2131,1417,2397,122,1665,49,464,21,158
"합계",관악구,남현동,1442,527,5853,3334,2519,1171,2325,203,2986,57,463,11,79
"합계",관악구,서원동,1911,769,8436,4091,4345,1601,4458,236,3138,60,647,14,193
"합계",관악구,신원동,1172,448,2777,1411,1366,1073,1660,50,465,31,382,18,270
"합계",관악구,서림동,1644,460,3444,2138,1306,1506,2235,75,631,42,399,21,179
"합계",관악구,신사동,2088,732,4914,2655,2259,1829,3131,172,1085,60,422,27,276
"합계",관악구,신림동,2385,936,6024,3098,2926,2112,4475,231,1065,31,423,11,61
"합계",관악구,난향동,734,287,2130,1075,1055,625,888,55,610,32,455,22,177
"합계",관악구,조원동,2707,861,7336,4298,3038,2394,4251,222,2368,62,465,29,252
"합계",관악구,대학동,2179,753,14916,8388,6528,1690,2973,246,2011,227,9839,16,93
"합계",관악구,은천동,2434,855,7925,4245,3680,2096,3880,205,2421,95,1248,38,376
"합계",관악구,성현동,1328,459,3238,1602,1636,1169,1814,72,512,55,643,32,269
"합계",관악구,청룡동,2742,1023,12505,6631,5874,2219,4888,353,3242,130,4113,40,262
"합계",관악구,난곡동,1485,487,3215,1610,1605,1356,2142,41,163,48,528,40,382
"합계",관악구,삼성동,1368,460,3064,1433,1631,1226,1586,44,259,68,878,30,341
"합계",관악구,미성동,2218,776,6187,3142,3045,1927,3473,156,1199,88,1034,47,481
"합계",서초구,소계,71958,23066,487976,290084,197892,44553,92284,23181,327438,3397,63601,827,4653
"합계",서초구,서초1동,5686,1552,42507,25455,17052,3244,6696,2039,31266,312,4247,91,298
"합계",서초구,서초2동,8772,2645,71566,43759,27807,4110,7707,4196,57316,330,5977,136,566
"합계",서초구,서초3동,12046,3054,84922,51882,33040,7002,15189,3892,47847,1018,21406,134,480
"합계",서초구,서초4동,4302,1415,31706,15601,16105,2689,9887,1306,18331,256,3240,51,248
"합계",서초구,잠원동,3812,1298,20974,12736,8238,2340,4674,1336,15245,98,763,38,292
"합계",서초구,반포본동,374,203,1286,598,688,311,452,42,223,18,608,3,3
"합계",서초구,반포1동,2593,993,13146,7270,5876,1720,4087,790,7636,55,1181,28,242
"합계",서초구,반포2동,539,268,2333,967,1366,417,793,82,407,28,1021,12,112
"합계",서초구,반포3동,1392,692,7458,3837,3621,1090,2051,230,4146,45,1036,27,225
"합계",서초구,반포4동,4459,2058,30539,14893,15646,3307,7561,1018,15434,112,7280,22,264
"합계",서초구,방배본동,2459,966,10660,6040,4620,1786,3111,586,6559,64,862,23,128
"합계",서초구,방배1동,2468,875,17090,10431,6659,1578,3090,762,13010,100,862,28,128
"합계",서초구,방배2동,2784,948,17750,9361,8389,1929,3464,711,11903,113,2080,31,303
"합계",서초구,방배3동,1983,625,13217,8795,4422,1392,2777,433,8003,122,2204,36,233
"합계",서초구,방배4동,3223,1145,14236,7733,6503,2133,4262,903,8226,148,1317,39,431
"합계",서초구,양재1동,5646,1705,47376,29642,17734,3336,6447,1949,35933,286,4574,75,422
"합계",서초구,양재2동,7927,2122,51408,35242,16166,5103,8246,2585,40597,211,2453,28,112
"합계",서초구,내곡동,1493,502,9802,5842,3960,1066,1790,321,5356,81,2490,25,166
"합계",강남구,소계,110007,35453,801419,447809,353610,59379,144657,45539,572707,3605,77323,1484,6732
"합계",강남구,신사동,6143,2263,28917,13842,15075,3908,11337,2112,16406,95,1052,28,122
"합계",강남구,논현1동,8395,2579,48548,26034,22514,4696,12762,3463,33642,173,1712,63,432
"합계",강남구,논현2동,9228,2722,71748,42342,29406,4609,11584,4259,54868,275,5044,85,252
"합계",강남구,삼성1동,7353,2178,73562,42206,31356,2691,6463,4213,60639,228,6016,221,444
"합계",강남구,삼성2동,6267,1867,48407,26711,21696,3011,6393,2948,35741,199,5895,109,378
"합계",강남구,대치1동,1406,622,7459,3372,4087,1020,2676,302,3052,54,1615,30,116
"합계",강남구,대치4동,5882,2062,37270,22053,15217,3674,8607,1995,26519,165,1953,48,191
"합계",강남구,역삼1동,22326,6116,176153,102888,73265,10484,26526,10649,131067,940,17846,253,714
"합계",강남구,역삼2동,6033,1808,45149,25392,19757,2903,6269,2795,34680,265,4001,70,199
"합계",강남구,도곡1동,2616,854,18547,10389,8158,1549,3581,935,11390,95,3321,37,255
"합계",강남구,도곡2동,2990,1117,21648,12213,9435,1568,3296,1298,15994,98,2199,26,159
"합계",강남구,개포1동,279,110,1251,920,331,233,305,35,764,9,180,2,2
"합계",강남구,개포4동,2900,882,12667,8013,4654,1833,3434,962,8139,73,814,32,280
"합계",강남구,일원본동,732,347,10021,2769,7252,573,1119,85,819,52,7907,22,176
"합계",강남구,일원1동,1708,436,6381,3884,2497,1451,2298,185,3177,45,610,27,296
"합계",강남구,일원2동,863,309,10440,7079,3361,592,1018,176,5963,68,3179,27,280
"합계",강남구,수서동,2229,585,18865,10415,8450,1053,2158,1027,14191,124,1985,25,531
"합계",강남구,세곡동,2466,907,9881,5682,4199,1728,2907,587,4748,96,1729,55,497
"합계",강남구,압구정동,5978,2244,36485,16451,20034,3711,11052,2098,23780,107,1340,62,313
"합계",강남구,청담동,7024,2846,43117,21242,21875,4082,12374,2693,28654,156,1768,93,321
"합계",강남구,대치2동,5880,1972,70537,42165,28372,2956,6600,2548,57597,230,5953,146,387
"합계",강남구,개포2동,1309,627,4366,1747,2619,1054,1898,174,877,58,1204,23,387
"합계",송파구,소계,74531,25400,400781,244588,156193,52709,97316,18766,248967,2248,46698,808,7800
"합계",송파구,풍납1동,946,343,2522,1226,1296,832,1244,74,793,26,321,14,164
"합계",송파구,풍납2동,1772,535,16405,6478,9927,1449,2794,178,2595,104,10629,41,387
"합계",송파구,거여1동,1228,471,3504,1664,1840,1043,1815,103,709,54,583,28,397
"합계",송파구,거여2동,1225,438,4647,2116,2531,1036,1963,96,1140,58,1161,35,383
"합계",송파구,마천1동,1419,476,3006,1756,1250,1252,1655,71,671,72,414,24,266
"합계",송파구,마천2동,1796,659,4727,2575,2152,1550,2544,118,930,93,940,35,313
"합계",송파구,방이1동,1963,732,8979,5186,3793,1490,3170,394,5064,59,586,20,159
"합계",송파구,방이2동,5121,1788,21736,13286,8450,3574,6932,1385,13333,124,1169,38,302
"합계",송파구,오륜동,728,319,4992,2643,2349,531,903,69,1578,118,2404,10,107
"합계",송파구,오금동,3613,1201,19900,12109,7791,2820,4620,619,12621,125,2158,49,501
"합계",송파구,송파1동,3406,1188,16572,10167,6405,2643,5065,634,10439,98,704,31,364
"합계",송파구,송파2동,1257,548,3951,1938,2013,1027,1694,159,1341,47,719,24,197
"합계",송파구,석촌동,4113,1535,17243,9852,7391,3196,6543,792,9687,90,468,35,545
"합계",송파구,삼전동,2884,1074,12315,7867,4448,2295,4288,459,6626,98,1054,32,347
"합계",송파구,가락본동,5069,1528,28151,17926,10225,3320,6683,1537,16940,160,4206,52,322
"합계",송파구,가락1동,3791,1129,12367,8184,4183,1614,2726,2069,8468,66,934,42,239
"합계",송파구,가락2동,3155,1105,11544,6635,4909,2546,4283,477,6178,91,738,41,345
"합계",송파구,문정1동,1988,684,6841,4160,2681,1526,2709,390,3440,55,521,17,171
"합계",송파구,문정2동,13813,3560,93614,66828,26786,7662,13357,5867,75948,252,4150,32,159
"합계",송파구,잠실본동,4300,1527,21755,13913,7842,3208,7360,979,12149,81,1914,32,332
"합계",송파구,잠실4동,633,293,1906,693,1213,541,1104,51,179,20,432,21,191
"합계",송파구,잠실6동,3492,1155,55275,32402,22873,2162,4461,1184,45024,123,5513,23,277
"합계",송파구,잠실7동,335,174,1259,547,712,262,381,52,379,17,489,4,10
"합계",송파구,잠실2동,1137,586,4639,2112,2527,961,1922,111,673,47,1850,18,194
"합계",송파구,잠실3동,2115,1083,8502,3473,5029,1599,2876,455,4671,34,669,27,286
"합계",송파구,장지동,1968,679,9283,6176,3107,1565,2325,270,5293,86,1201,47,464
"합계",송파구,위례동,1264,590,5146,2676,2470,1005,1899,173,2098,50,771,36,378
"합계",강동구,소계,41660,15226,157465,83415,74050,34726,62558,5053,63293,1249,25878,632,5736
"합계",강동구,명일1동,2470,1091,7262,2989,4273,2152,4002,205,1335,68,1375,45,550
"합계",강동구,명일2동,1468,641,5403,2496,2907,1219,3038,191,1682,34,490,24,193
"합계",강동구,고덕1동,1274,463,3072,1507,1565,1143,1635,64,294,47,965,20,178
"합계",강동구,고덕2동,1063,508,3653,1460,2193,929,2015,60,502,54,973,20,163
"합계",강동구,암사2동,1200,450,3806,1780,2026,1016,1792,128,1513,34,313,22,188
"합계",강동구,암사3동,1132,452,2626,1334,1292,955,1366,129,600,35,533,13,127
"합계",강동구,천호1동,2331,784,5974,3124,2850,2037,3304,190,1546,68,808,36,316
"합계",강동구,천호3동,2545,929,9343,5064,4279,2113,3760,330,4722,63,541,39,320
"합계",강동구,성내1동,3082,943,17417,9452,7965,2259,3958,677,9762,110,3400,36,297
"합계",강동구,성내2동,2617,961,7288,3795,3493,2234,4174,290,2395,63,465,30,254
"합계",강동구,성내3동,3220,1249,9494,4962,4532,2619,4808,491,3889,70,474,40,323
"합계",강동구,둔촌1동,36,6,286,173,113,23,40,7,46,5,198,1,2
"합계",강동구,둔촌2동,2063,735,9942,4794,5148,1665,3045,264,3026,93,3547,41,324
"합계",강동구,암사1동,2733,980,6272,3040,3232,2417,3759,202,888,71,1089,43,536
"합계",강동구,천호2동,4863,1774,14840,7434,7406,3899,7406,805,5910,111,1250,48,274
"합계",강동구,길동,5966,1989,23814,12083,11731,4998,9330,729,9170,148,4473,91,841
"합계",강동구,강일동,1443,453,5960,3816,2144,1242,2118,97,2156,65,1367,39,319
"합계",강동구,상일1동,1679,666,7035,2959,4076,1453,2418,114,1021,84,3244,28,352
"합계",강동구,상일2동,475,152,13978,11153,2825,353,590,80,12836,26,373,16,179
